6057,"Administracion Nacional de Telecomunicaciones,",UY,11450880,0.0008
64950,ZZ,ZZ,11431496,0.0008
30844,"Liquid Telecommunications Ltd,LIQUID-AS",GB,11222784,0.0008
6774,"Belgacom International Carrier Services SA,ASN-BICS",BE,10479371,0.0007
3216,"PJSC """"Vimpelcom"""""",SOVAM-AS",RU,10472704,0.0007
12576,"EE Limited,EE",GB,10446336,0.0007
9269,"Hong Kong Broadband Network Ltd,HKBN-AS-AP",HK,10374144,0.0007
31133,"PJSC MegaFon,MF-MGSM-AS",RU,10181664,0.0007
52320,"GlobeNet Cabos Submarinos Colombia,",CO,9890560,0.0007
33771,"Safaricom Limited,SAFARICOM-LIMITED",KE,9867776,0.0007
4804,"SingTel Optus Pty Ltd,MPX-AS",AU,9342208,0.0006
9505,"Chunghwa Telecom Co.,TWGATE-AP",TW,9244160,0.0006
680,"Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,DFN",DE,9020928,0.0006
8359,"MTS PJSC,MTS",RU,8743424,0.0006
6805,"Telefonica Germany GmbH & Co.OHG,TDDE-ASN1",DE,8469248,0.0006
9121,"Turk Telekomunikasyon Anonim Sirketi,TTNet",TR,8419072,0.0006
1257,"Tele2 Sverige AB,SWIPNET",EU,8128768,0.0005
4230,"CLARO S.A.,",BR,7979008,0.0005
786,"Jisc Services Limited,JANET",GB,7910144,0.0005
36926,"Airtel Networks Kenya Limited,CKL1-ASN",KE,7544576,0.0005
18403,"FPT Telecom Company,FPT-AS-AP",VN,7386624,0.0005
37168,"Cell C (Pty) Ltd,CELL-C",ZA,7258368,0.0005
12874,"Fastweb SpA,FASTWEB",IT,7074560,0.0005
39386,"Saudi Telecom Company JSC,STC-IGW-AS",SA,6615808,0.0004
8551,"Bezeq International-Ltd,BEZEQ-INTERNATIONAL-AS",IL,6379520,0.0004
32098,"Transtelco Inc,TRANSTELCO-INC",US,6253568,0.0004
4826,"Obenetwork AB,VOCUS-BACKBONE-AS",,6231040,0.0004
9924,"Taiwan Fixed Network,TFN-TW",TW,5837856,0.0004
15412,"Reliance Globalcom Limited,FLAG-AS",GB,5832704,0.0004
8657,"MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,MEO-INTERNACIONAL",PT,5642496,0.0004
13335,"Cloudflare,CLOUDFLARENET",US,5537792,0.0004
4657,"Starhub Internet Pte Ltd,STARHUB-INTERNET",SG,5299968,0.0004
38040,"TOT Public Company Limited,GLOBAL-TRANSIT-TOT-IIG-TH",TH,5196032,0.0003
51706,"France IX Services SASU,FRANCE-IX-PAR-AS",FR,4961024,0.0003
44530,"HOPUS SAS,HOPUS",FR,4957952,0.0003
36351,"SoftLayer Technologies Inc.,SOFTLAYER",US,4948224,0.0003
15802,"Emirates Integrated Telecommunications Company PJSC,DU-AS1",AE,4779248,0.0003
2518,"BIGLOBE Inc.,BIGLOBE",JP,4696064,0.0003
7575,"AARNet,AARNET-AS-AP",AU,4677632,0.0003
8966,"Emirates Telecommunications Corporation,Etisalat-AS",AE,4669696,0.0003
13489,"EPM Telecomunicaciones S.A. E.S.P.,",CO,4639744,0.0003
6667,"Elisa Oyj,EUNET-FINLAND",FI,4292864,0.0003
12713,"OTEGlobe - OTE Global Solutions SA,OTEGlobe",GR,4219112,0.0003
16276,"OVH SAS,OVH",FR,4164864,0.0003
9198,"JSC Kazakhtelecom,KAZTELECOM-AS",KZ,4130048,0.0003
2527,"Sony Network Communications Inc.,So-net",JP,4106240,0.0003
262206,"COMCEL GUATEMALA S.A.,",GT,4054528,0.0003
3741,"Dimension Data,IS",ZA,4003840,0.0003
2686,"AT&T Global Network Services,ATGS-MMD-AS",US,3858432,0.0003
45102,"Alibaba (US) Technology Co.,ALIBABA-CN-NET",US,3802112,0.0003
134548,"DingFeng XinHui(HongKong) Technology Limited,DXTL-HK",HK,3617024,0.0002
4648,"Spark New Zealand Trading Limited,SPARK-NZ",NZ,3465728,0.0002
38082,"True International Gateway Co.,IIT-TIG-AS-AP",TH,3372032,0.0002
64830,ZZ,ZZ,3339264,0.0002
64640,ZZ,ZZ,3133440,0.0002
6663,"Euroweb Romania S.R.L.,TTI-NET",RO,2997760,0.0002
45629,"JasTel Network,JASTEL-NETWORK-TH-AP",TH,2970624,0.0002
8708,"RCS & RDS SA,RCS-RDS",RO,2968832,0.0002
4609,"Companhia de Telecomunicacoes de Macau,CTM-MO",MO,2855680,0.0002
703,"Verizon Business,UUNET",US,2808832,0.0002
8881,"1&1 Versatel Deutschland GmbH,VERSATEL",DE,2675968,0.0002
14340,"Salesforce.com,SALESFORCE",US,2605056,0.0002
2687,"AT&T Global Network Services,ATGS-MMD-AS",US,2573312,0.0002
9050,"ORANGE ROMANIA COMMUNICATION S.A,RTD",RO,2527232,0.0002
9381,"HKBN Enterprise Solutions HK Limited,HKBNES-AS-AP",HK,2467840,0.0002
64050,"BGP Consultancy Pte Ltd,BCPL-SG",SG,2453504,0.0002
12741,"Netia SA,AS-NETIA",PL,2400000,0.0002
10474,"Dimension Data,OPTINET",ZA,2370048,0.0002
33891,"Core-Backbone GmbH,CORE-BACKBONE",DE,2249728,0.0002
9293,"HKNet Co. Ltd.,HKNet-vIPNet",HK,2164736,0.0001
37457,"Telkom SA Ltd.,Telkom-Internet",ZA,2158848,0.0001
2018,"TENET (The UNINET Project),TENET-1",ZA,2142976,0.0001
8426,"Claranet Limited,CLARANET-AS",GB,2112768,0.0001
20562,"Broadband Hosting B.V,OPEN-PEERING-AS",NL,2027520,0.0001
64840,ZZ,ZZ,2012416,0.0001
54600,"PEG TECH INC,PEGTECHINC",US,1995520,0.0001
24940,"Hetzner Online GmbH,HETZNER-AS",DE,1944576,0.0001
19174,"China Unicom (Americas) Operations Ltd,AS19174",US,1899008,0.0001
38195,"SUPERLOOP (AUSTRALIA) PTY LTD,SUPERLOOP-AS-AP",AU,1895680,0.0001
17709,"Asia Pacific Telecom,APT",TW,1867776,0.0001
20804,"Exatel S.A.,ASN-TELENERGO",PL,1853184,0.0001
1764,"Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,NEXTLAYER-AS",AT,1838080,0.0001
20764,"CJSC RASCOM,RASCOM-AS",RU,1806080,0.0001
328608,"Africa on Cloud,Africa-on-Cloud-AS",ZA,1779712,0.0001
1680,"Cellcom Fixed Line Communication L.P.,NV-ASN",IL,1741312,0.0001
64670,ZZ,ZZ,1734400,0.0001
21859,"Zenlayer Inc,ZEN-ECN",US,1729792,0.0001
40065,"CNSERVERS LLC,CNSERVERS",US,1627904,0.0001
12714,"Net By Net Holding LLC,TI-AS",RU,1583616,0.0001
35908,"Krypt Technologies,VPLSNET",US,1541632,0.0001
59605,"MENA LEVANT W.L.L,ZAINGP-AS",BH,1518592,0.0001
4775,"Globe Telecom (GMCR,GLOBE-TELECOM-AS",PH,1468672,0.0001
8764,"Telia Lietuva,Telia-Lietuva",LT,1464320,0.0001
9009,"M247 Ltd,M247",GB,1398016,0.0001
9416,"Hoshin Multimedia Center Inc.,MULTIMEDIA-AS-AP",TW,1374464,0.0001
64630,ZZ,ZZ,1349632,0.0001
5713,"Telkom SA Ltd.,SAIX-NET",ZA,1343488,0.0001
37119,"UNITEL SA,unitel-AS",AO,1318400,0.0001
132839,"POWER LINE (HK) CO.,POWERLINE-AS-AP",HK,1313024,0.0001
64810,ZZ,ZZ,1306112,0.0001
139646,"HONG KONG Megalayer Technology Co.,HKMTC-AS-AP",HK,1292544,0.0001
64624,"NONE,",,1277952,0.0001
8400,"TELEKOM SRBIJA a.d.,TELEKOM-AS",RS,1271040,0.0001
1916,"Rede Nacional de Ensino e Pesquisa,",BR,1179904,0.0001
64650,ZZ,ZZ,1167360,0.0001
8560,"IONOS SE,IONOS-AS",DE,1160960,0.0001
8529,"Oman Telecommunications Company (S.A.O.G),OMANTEL-AS",OM,1154130,0.0001
50245,"Serverel Inc.,SERVEREL-AS",NL,1118208,0.0001
8767,"M-net Telekommunikations GmbH,MNET-AS",DE,995584,0.0001
36994,"Vodacom,Vodacom-VB",ZA,991744,0.0001
5603,"Telekom Slovenije,SIOL-NET",SI,971776,0.0001
9848,"Sejong Telecom,SejongTelecom-AS-KR",KR,965376,0.0001
28917,"Fiord Networks,Fiord-AS",LT,904704,0.0001
64720,ZZ,ZZ,888064,0.0001
15399,"Wananchi Group (Kenya) Limited,WANANCHI-KE",KE,883968,0.0001
64890,ZZ,ZZ,867104,0.0001
13786,"Seabras 1 USA,SEABRAS-1",US,852480,0.0001
136800,"Sun Network (Hong Kong) Limited,SUNHK-DATA-AS-AP",HK,845312,0.0001
10310,"Oath Holdings Inc.,YAHOO-1",US,818944,0.0001
64880,ZZ,ZZ,789568,0.0001
18013,"ASLINE LIMITED,ASLINE-AS-AP",HK,771840,0.0001
58511,"ANYCAST HOLDINGS PTY LTD,ANYCAST-GLOBAL-BACKBONE",AU,761088,0.0001
1828,"Unitas Global LLC,UNITAS",US,755712,0.0001
60299,"Mezhdugorodnyaya Mezhdunarodnaya Telefonnaya Stanciya Ltd.,MMTS-AS",RU,753408,0.0001
38158,"PT. Cyberindo Aditama,CBN-AS-ID",ID,732160,0.0
8365,"Man-da.de GmbH,MANDA",DE,712448,0.0
24429,"Alibaba (US) Technology Co.,Taobao",US,688384,0.0
17444,"HKBN Enterprise Solutions Limited,HKBNESL-AS-AP",HK,687104,0.0
4862,"Equant Inc,EQUANT-ASIA",US,676096,0.0
9957,"KINX,KINX-AS",KR,668928,0.0
64750,"NONE,",,668672,0.0
40676,"Psychz Networks,AS40676",US,667392,0.0
23947,"PT.Mora Telematika Indonesia,MORATELINDONAP-AS-ID",ID,666112,0.0
12455,"Kenyan Post & Telecommunications Company / Telkom Kenya Ltd,JAMBONET",KE,659968,0.0
42708,"GleSYS AB,PORTLANE",SE,649216,0.0
15830,"TELECITYGROUP INTERNATIONAL LIMITED,Equinix",GB,639744,0.0
19551,"Incapsula Inc,INCAPSULA",US,623360,0.0
36914,"Kenya Education Network,KENET-AS",KE,608512,0.0
64820,ZZ,ZZ,593920,0.0
6661,"POST Luxembourg,EPT-LU",LU,589056,0.0
16735,"ALGAR TELECOM S/A,",BR,578816,0.0
9583,"Sify Limited,SIFY-AS-IN",IN,561152,0.0
132602,"Bangladesh Submarine Cable Company Limited (BSCCL),BANGLADESH-AS-AP",BD,549120,0.0
267613,"ELETRONET S.A.,",BR,537856,0.0
8100,"QuadraNet Enterprises LLC,ASN-QUADRANET-GLOBAL",US,533504,0.0
133201,"ABCDE GROUP COMPANY LIMITED,COMING-AS",HK,529664,0.0
4773,"M1 LIMITED,MOBILEONELTD-AS-AP",SG,528128,0.0
10089,"Total Access Communication PLC.,DTNCORP-TH-AP",TH,524288,0.0
64680,ZZ,ZZ,494336,0.0
34309,"Link11 GmbH,LINK11",DE,486912,0.0
55818,"Corporate / Direct Member IDNIC,MCIX-AS-AP",ID,466432,0.0
51375,"STC BAHRAIN B.S.C CLOSED,VIVABH",BH,462336,0.0
398968,"INTERCONTINENTAL INTERNET DATA CORP,GROUP-IID-01",US,450560,0.0
327782,"Metrofibre Networx,METROFIBRE-NETWORX",ZA,445440,0.0
12876,"ONLINE S.A.S.,AS12876",FR,442368,0.0
64740,ZZ,ZZ,435200,0.0
22822,"Limelight Networks,LLNW",US,426752,0.0
6421,"TATA COMMUNICATIONS (AMERICA) INC,AS6421",US,424192,0.0
64860,ZZ,ZZ,419584,0.0
1836,"green.ch AG,GREEN",CH,418304,0.0
20473,"The Constant Company,AS-CHOOPA",US,417536,0.0
37105,"Neology (Pty) Ltd,rain",ZA,408832,0.0
35753,"Integrated Telecom Co. Ltd,ITC",SA,401920,0.0
15808,"ACCESSKENYA GROUP LTD is an ISP serving,ACCESSKENYA-KE",KE,396544,0.0
138195,"MOACK.Co.LTD,MOACKCOLTD-AS-AP",KR,382720,0.0
64690,ZZ,ZZ,382464,0.0
13030,"Init7 (Switzerland) Ltd.,INIT7",CH,381696,0.0
24157,"Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),VIBO-NET-AS",TW,379904,0.0
15943,"wilhelm.tel GmbH,WTNET-AS",DE,376576,0.0
23089,"Hotwire Communications,HOTWIRE-COMMUNICATIONS",US,373760,0.0
13445,"Cisco Webex LLC,13445",US,370944,0.0
65270,"NONE,",,369920,0.0
52551,"SAMM Sociedade de Atividades em Multimidia LTDA,",BR,361728,0.0
57344,"Telehouse EAD,TELEHOUSE-AS",BG,352512,0.0
8308,"NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA INSTYTUT BADAWCZY,NASK-COMMERCIAL",PL,351232,0.0
45753,"Netsec Limited,NETSEC-HK",HK,348928,0.0
29208,"Quantcom,DIALTELECOM-AS",CZ,348416,0.0
7195,"EDGEUNO SAS,",CO,346112,0.0
140224,"STARCLOUD GLOBAL PTE.,SGPL-AS-AP",SG,339456,0.0
53587,"AZURE TECHNOLOGY CO.,AZT",US,337920,0.0
28725,"CETIN a.s.,CETIN-AS",CZ,330240,0.0
11845,"Vox Telecom Ltd,Vox-Telecom",ZA,324352,0.0
137443,"Anchnet Asia Limited,ANCHGLOBAL-AS-AP",HK,319744,0.0
12779,"IT.Gate S.p.A.,ITGATE",IT,313344,0.0
58717,"Summit Communication Limited,SUMMITCOMMUNICATIONS-BD",BD,305152,0.0
4455,"IX Reach Ltd,BSO",GB,293376,0.0
1820,"WNET TELECOM USA Corp.,WNET",US,289280,0.0
36874,"Cybersmart,Cybersmart",ZA,285696,0.0
18001,"Dialog Axiata Plc,DIALOG-AS",LK,282368,0.0
13101,"TNG Stadtnetz GmbH,TNG-AS",DE,278528,0.0
45430,"ADVANCED WIRELESS NETWORK COMPANY LIMITED,SBN-AWN-IIG-AS-AP",TH,276480,0.0
29357,"National Mobile Telecommunications Company,WATANIYATELECOM-AS",KW,270080,0.0
9729,"iAdvantage Limited,IS-AP",HK,268032,0.0
55933,"Cloudie Limited,CLOUDIE-AS-AP",HK,267776,0.0
38623,"VIETTEL (CAMBODIA) PTE.,VIETTELCAMBODIA-AS-AP",KH,266496,0.0
37662,"West Indian Ocean Cable Company,WIOCC-AS",MU,259584,0.0
28007,"Gold Data C.A.,",VE,258304,0.0
11432,"Telium Telecomunicações Ltda,",BR,249600,0.0
3223,"Voxility LLP,VOXILITY",GB,243200,0.0
22870,"Syniverse Technologies,AS22870",US,234565,0.0
136907,"HUAWEI INTERNATIONAL PTE. LTD.,HWCLOUDS-AS-AP",SG,233984,0.0
262589,"InterNexa Global Network,",BR,233472,0.0
29838,"Atlantic Metro Communications II,AMC",US,231936,0.0
63949,"Linode,LINODE-AP",US,222720,0.0
14537,"Continent 8 LLC,CL-1379-14537",US,218368,0.0
37468,"Angola Cables,ANGOLA-CABLES",AO,217856,0.0
6677,"Siminn hf,ICENET-AS1",IS,214272,0.0
137557,"International gateway co.,IGCL-AS-AP",TH,213760,0.0
133613,"MTel telecommunication company ltd.,MTEL-AS",MO,213504,0.0
37282,"Mainone Cable Company,MAINONE",NG,206336,0.0
42689,"Glide Student & Residential Limited,Glide",GB,189696,0.0
32934,"Facebook,FACEBOOK",US,188416,0.0
49544,"i3D.net B.V,i3Dnet",NL,186112,0.0
45796,"United Information Highway Co.,UIH-BBCONNECT-AS-AP",TH,185088,0.0
9873,"Lao Telecommunication Co Ltd,TELECOM-LA-AS-AP",LA,180992,0.0
21412,"UAB """"Cgates"""""",CGATES-AS",LT,179200,0.0
9498,"Bharti Airtel Limited,BBIL-AP",IN,178432,0.0
6412,"KEMS Block-A,KW",EU,176896,0.0
65320,ZZ,ZZ,176128,0.0
59371,"Dimension Network & Communication Limited,DNC-AS",HK,169216,0.0
37053,"RSAWEB (PTY) LTD,RSAWEB-AS",ZA,161280,0.0
32097,"WholeSale Internet,WII",US,158464,0.0
26496,"GoDaddy.com,AS-26496-GO-DADDY-COM-LLC",US,152576,0.0
50629,"LWLcom GmbH,LWLCOM",DE,149760,0.0
399077,"Tcloudnet,TERAEXCH",US,142848,0.0
9902,"NeocomISP Limited,NEOCOMISP-KH-AP",KH,140544,0.0
23752,"Nepal Telecommunications Corporation,NPTELECOM-NP-AS",NP,135680,0.0
17408,"AboveNet Communications Taiwan Co.,ABOVE-AS-AP",TW,134912,0.0
33763,"Internet Technologies Namibia,Paratus-Telecom",NA,133376,0.0
37239,"ICTGlobe Management (Pty) Ltd,ICTGLOBE",ZA,132096,0.0
55720,"Gigabit Hosting Sdn Bhd,GIGABIT-MY",MY,128768,0.0
135386,"LinkChina Telecom Global Limited.,LTG-AS-AP",HK,126464,0.0
20936,"Deutsche Telekom AG,GRXPROVIDER-AS",DE,125520,0.0
24077,"Telekom Malaysia (Hong Kong) Ltd.,TMHK-Transit-AS-HK-AP",HK,121344,0.0
65520,ZZ,ZZ,120064,0.0
31287,"IPACCT CABLE Ltd,IPACCT-AS",BG,118016,0.0
28186,"ITS TELECOMUNICACOES LTDA,",BR,116736,0.0
16637,"MTN SA,MTNNS-AS",ZA,116736,0.0
396998,"Path Network,PATH-NETWORK",US,113152,0.0
55329,"Telcotech Ltd,TELCOTECH-KH",KH,113152,0.0
45187,"Rackspace.com Hong Kong Limited,RACKSPACE-AP",HK,111616,0.0
24115,"Equinix Asia Pacific Pte Ltd,ASN-EQIX-MLPE",SG,111616,0.0
3605,"Kuentos Communications,ERX-KUENTOS-AS",GU,110848,0.0
8368,"Destiny N.V,BENESOL-BACKBONE",BE,110592,0.0
64960,ZZ,ZZ,110336,0.0
36866,"Jamii Telecommunications Limited,JTL",KE,105728,0.0
10358,"ANCENT GROUP LIMITED,ANCENT-HK-AS",HK,105216,0.0
43350,"NForce Entertainment B.V.,NFORCE",NL,103680,0.0
41095,"IPTP LTD,IPTP",GB,100352,0.0
136933,"GIGABIT SOLUTION LIMITED,GIGABITBANK-AS-AP",HK,99584,0.0
65299,ZZ,ZZ,98304,0.0
9031,"EDPNET NV,EDPNET",BE,98048,0.0
132418,"Outscale SAS,OUTSCALE-AP",FR,96256,0.0
133199,"SonderCloud Limited,SONDERCLOUDLIMITED-AS-AP",HK,96000,0.0
46844,"Sharktech,ST-BGP",US,95744,0.0
24875,"NovoServe B.V.,NOVOSERVE-AS",NL,94720,0.0
55805,"MobiCom Corporation,MOBICOM-AS-MN",MN,93952,0.0
64700,"NONE,",,93952,0.0
38197,"Sun Network (Hong Kong) Limited,SUNHK-DATA-AS-AP",HK,91136,0.0
47764,"LLC VK,mailru-as",RU,89856,0.0
10030,"Celcom Axiata Berhad,CELCOMNET-AP",MY,89600,0.0
12684,"SES ASTRA S.A.,SES-LUX-AS",LU,89088,0.0
65524,ZZ,ZZ,88704,0.0
267056,"EVEREST RIDGE CONSULTORIA EM REDES DE COM LTDA,",BR,87552,0.0
2818,"BBC,BBC",GB,86272,0.0
23856,"SPTEL PTE. LTD.,SPTEL-AS-AP",SG,86016,0.0
264668,"NEDETEL S.A.,",EC,86016,0.0
27589,"MOJOHOST,MOJOHOST",US,84736,0.0
395886,"KURUN CLOUD INC,KURUN-AS-US",US,83968,0.0
64638,ZZ,ZZ,79616,0.0
36916,"X-DSL Networking Solutions,X-DSL-NET1",ZA,77824,0.0
65029,"NONE,",,74496,0.0
64021,"Hong Kong Business Telecom Limited,Network-Transit",HK,74496,0.0
64900,ZZ,ZZ,73728,0.0
35916,"MULTACOM CORPORATION,MULTA-ASN1",US,72704,0.0
23314,"Summit Broadband,ORLANDOTELCO",US,72704,0.0
21887,"Fiber Logic Inc.,FIBER-LOGIC",CA,71680,0.0
33724,"VOLICO,BIZNESSHOSTING-DBA-VOLICO",US,70912,0.0
134823,"Sky Digital Co.,SDCL-AS-AP",TW,70400,0.0
37153,"Xneelo (Pty) Ltd,xneelo",ZA,70144,0.0
58810,"iZus Co.,IZUSCOLTD-BN",BN,69632,0.0
7020,"Business Connexion Communications,QDATA-AS",ZA,69632,0.0
17828,"PNG DATACO LIMITED,PNGDATACOLIMITED-AS-PG",PG,69632,0.0
37680,"Cool Ideas Service Provider (Pty) Ltd,COOL-IDEAS",ZA,69632,0.0
24492,"WiCAM Corporation Ltd.,IIT-WICAM-AS-AP",KH,68864,0.0
133771,"Rapid Shield Company Limited,RPS-AS-AP",HK,67840,0.0
45758,"Triple T Broadband Public Company Limited,TTBP-AS-AP",TH,66560,0.0
36943,"1 GRID (PTY) LTD,ZA-1-Grid",ZA,66048,0.0
4385,"Rochester Institute of Technology,RIT-ASN",US,65792,0.0
1351,"University of Vermont,UVM-EDU-AS",US,65536,0.0
8218,"Zayo Infrastructure France SA,NEO-ASN",FR,61696,0.0
35104,"Jusan Mobile JSC,KTC-AS",KZ,60672,0.0
55303,"Eagle Sky Co.,EAGLENET-AP",BZ,60160,0.0
61832,"Fortel Fortaleza Telecomunicacoes Ltda,",BR,59392,0.0
56665,"Proximus Luxembourg S.A.,TANGO-TELINDUS",LU,58624,0.0
133115,"HK Kwaifong Group Limited,HKKFGL-AS-AP",HK,58368,0.0
64657,ZZ,ZZ,58368,0.0
21928,"T-Mobile USA,T-MOBILE-AS21928",US,57856,0.0
14840,"BR Digital,",BR,57600,0.0
7632,"Linknet-IDX ASN,Linknet-Exchange-AS-ID",ID,57344,0.0
48024,"NEROCLOUD LTD,NEROCLOUD",GB,57088,0.0
38645,"NTT Communications Corporation,NTTCOM-GRX",JP,57072,0.0
64681,ZZ,ZZ,56832,0.0
65291,ZZ,ZZ,56832,0.0
199524,"G-Core Labs S.A.,GCORE",LU,54784,0.0
63889,"Cloud Iv Limited,CLOUDIVLIMITED-AS",HK,54016,0.0
142135,"TELEGLOBAL COMMUNICATION SERVICES LIMITED,SZKF-AS-AP",HK,53504,0.0
135377,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCLOUD-HK-AS-AP",HK,53248,0.0
38182,"Extreme Broadband,EXTREMEBB-AS-MY",MY,53248,0.0
328543,"Sun Network Company Limited,sun-asn",SC,52224,0.0
21409,"Ikoula Net SAS,IKOULA",FR,50944,0.0
18978,"Enzu Inc,ENZUINC-US",US,50688,0.0
35313,"Infonas WLL,BH-INFONAS-ASN",BH,50432,0.0
399626,"INTERCONTINENTAL INTERNET DATA CORP,GROUP-IID-002",US,50432,0.0
55423,"JasTel Network,JASTEL-NETWORK-TH-IDC-AP",TH,49920,0.0
65523,ZZ,ZZ,49408,0.0
17888,"Singapore Telecom Hong Kong Ltd,SINGTEL-HK",HK,48640,0.0
42,"WoodyNet,WOODYNET-1",US,48640,0.0
17660,"Bhutan Telecom Ltd,DRUKNET-AS",BT,48128,0.0
65279,ZZ,ZZ,47616,0.0
30447,"InternetNamesForBusiness.com,INFB2-AS",US,46848,0.0
263998,"SIM Telecom,",BR,46592,0.0
15133,"Edgecast Inc.,EDGECAST",US,46336,0.0
54574,"DMIT Cloud Services,DMIT-LEGACY",US,45312,0.0
59378,"ADN International Gateway Limited,AIG-BD",BD,45056,0.0
4445,"Vodafone Americas,CWI-AS",US,44700,0.0
