Qlipso Inc. - US
Maa Internet Service Provider - BD,90.1171768,23.0953958
PrJSC VF UKRAINE - UA
2020 Communications LLC - US,-95.7120989,34.3109944
Headwaters Inc. - US,-114.217852,38.0543752
1-Net Singapore Pte Ltd - SG,103.7781322,1.4432567
Express TeleCom LLC - RU,37.4437983,55.831201
Iconz-Webvisions Pte. Ltd. - SG,103.8910953,1.3370189
Government of Grenada - GD,-61.870503,12.2596604
JUPITER ONLINE SERVICES - BD,90.4285402,23.7041319
Individual Entrepreneur Tetiana Markova - DE
Shin Cheng of Digital Co.  Ltd. - TW
Gambit Consulting GmbH - DE,7.0979728,50.8163127
PT Awan Media Semesta - ID,106.7952583,-6.291242
Federal state unitary enterprise Public corporation for organisation of air traffic in Russian Federation - RU
The Telephone Connection of Los Angeles  Inc. - US,-118.3240691,34.0621286
ICOW SYSTEMS SAS a capital variable - FR
EXCEL HOME INTERNATIONAL TRADING LIMITED - HK,114.0092891,22.3355842
Data Transfer Group - US
BlueLinx Corporation - US,-87.7213613,37.5867506
HSBXL - BE,4.3197184,50.8316094
MegaPath Corporation - US,-95.7120989,34.3109944
MARVICNET CIA LTDA - EC,-80.262007,-0.9617941
El Paso CGP Company  L.L.C. - US,-106.4623042,31.7418673
Sausage Systems Ltd - GB,-6.0949644,53.1659862
Avid Tejarat Pouya Co. LLC - AU
Rochester Telephone Company  Inc - US,-86.2122031,41.0691837
NTT VietNam Communication Company Limited - VN,102.5039521,15.8603198
stok.ru LLC - RU
Scana LTD - UA
LANSOFT DATA SRL - RO,21.4263052,45.5206144
GLOBECORP a.s. - CZ,14.9131763,49.7656178
City of Wakefield Metropolitan District Council - GB,-5.2596263,46.2920321
TAMER TELEKOM TELEKOMUNIKASYON BILGISAYAR  ELEKTRONIK  YAZILIM  DONANIM SANAYI VE TICARET LIMITED SIRKETI - TR,26.825765,38.2113986
Apollon LLC - RU,-81.8061718,36.4224517
Appleseed's - US,-112.6271601,36.913004
Portola Pharmaceuticals Inc - US,-122.3977804,37.6523469
XIAMEN CenturyNetcomNetwork Services Limited - CN,118.1168363,24.512684
Nataliya Vasylivna Protsykevych - UA
Grandview Heights Schools - US,-83.0478481,39.9824583
Microstar S.A. - AR
ALASNET GLOBAL SL - ES,-6.3616315,36.7791443
CWI Caribbean Limited - BB
Southern Utah Peering Regional Network - US,-113.7906869,39.4781952
Bremen Briteline GmbH - DE,8.4410087,53.327994
NETPOLY Telecom Inc. - TW
Promsberbank CJSC - RU
LLC Management  informational technologies and outsourcing - UA
PT. DJATI WIBAWA MANDIRI - ID
MCI Communications Services  Inc. d/b/a Verizon Business - US,-122.0684347,37.909502
ITS Logistics Inc. - US,-123.1521266,36.7136742
PARTNER IT ApS - DK,8.3318255,56.1436055
Advanced Network & Services - US,-95.7120989,34.3109944
Copper Valley Telephone Cooperative Incorporated - US,-145.7287177,46.1646665
Westelcom Internet  Inc. - US,-75.7949716,44.4259128
Jakob Hermansson Schlyter - SE
ITG Derivatives LLC. - US,-87.6336068,41.8742813
WOW-INTERNET-CLV - US,-120.2267329,34.4313739
Fuga b.v. - NL,4.9421306,52.5979825
Turner Acceptance Corp - US,-88.9332499,42.0334131
Hewlett Packard Europe S.A.S. - FR,1.9264365,46.9987304
TEMCO SERVICE INDUSTRIES  INC. - US,-95.7120989,34.3109944
TopIaas Inc. - CN
CBN Broadband Network Co. Ltd. - CN,112.7942089,35.160887
OOO ExCloud - BY,27.4153824,53.8746723
BON APPETIT MGMT CO - US,-95.7120989,34.3109944
Trixit Holding B.V. - NL,5.1917273,52.3543558
PT BRAMANTY ADHIKARI TIBRA SYANDANA - ID,106.7354733,-6.219
Cloud Operation Pvt Ltd - IN,73.3190467,18.3547154
IT4SPORT sp. z o.o. - PL,16.2927787,51.7958845
CJSC MC Visota - RU
Yes No Quit  LLC - US
Tim Windelschmidt - DE
MISHA  Inc. - US,-95.7120989,34.3109944
Pishgaman Kavir Yazd Service Cooperative Company - IR,54.3814123,31.8404423
OOO KT-IX - RU
Rural Comm - US,-95.7120989,34.3109944
PT. Karya Kencana Karunia - ID,101.1883066,-2.0298423
CloudVsp.Inc - CN
TRANSACTION SOLUTIONS LIMITED - AU,124.5308817,-32.6292184
iGlobalNetworks.com  Inc. - US
CNSERVERS LLC - HK
Libbey - US,-100.5332666,34.3940556
AVL List GmbH - AT,14.4123996,47.5554991
Windes + McClaughry - US,-118.1952897,33.767661
HOSTING TELECOM LTD - GB,-5.999065,53.2975805
Critical Hosting  Inc. - US,-95.7120989,34.3109944
Elementis - US,-113.6722749,37.2984442
AB Bankas Finasta - LT,25.2810821,54.6862529
Internet Direct  Incorporated - US,-116.2991712,33.9286504
COOPERATIVA DE PROVISION DE OBRAS Y SERVICIOS PUBLICOS Y SOCIALES DE CRUZ ALTA LTDA - AR,-61.830369,-33.0082666
United Hosting Limited - GB,-5.2596087,46.2930145
Utilicorp United Inc. - US,-77.0066285,38.8906424
Bank Metro Express - ID,108.5796287,-6.2143079
Centro de Innovacion de Servicios Gestionados Avanzados S.L. - ES
Chen Xiang International Co.  Ltd. - TW
Talk24 Ltd. - GB
GPNET Grazyna Borkowska - PL
EASY LINK LLC - US
CHINANET Hubei province Huanggang network - CN,114.8692675,30.452758
TeleBlend - US
Maikel de Boer - NL
LIMITED LIABILITY COMPANY 1 CLAUD LAB - UA
PT. Kerbiz Mediatama - ID,106.8022345,-6.226682
JSC Zarubezhneft - RU
Smart Axiata Co.  Ltd. - KH,104.9213517,11.5376553
Vaestorekisterikeskus - FI,20.0082458,62.5221614
Dr. Martin Krebs - DE,13.4854835,52.5151305
SetServisElektronika Ltd. - RU,33.704702,48.1754438
NANJING FUTURE NETWORK INDUSTRY INNOVATION Co .LTD - CN,118.8032658,32.2658413
Tose Masiryabi Shabake Aria PJSC - IR
Tata Communications Limited - IN,71.6065321,20.5501155
OAKNET S.R.L. - IT,7.3173801,21.3459531
State of California Office of Emergency Services - US,-123.1656873,35.9596118
TELECOM BOLIVIA S.A.C - PE,-69.8041043,-16.1275432
PON.BG Ltd. - BG
Blox Networx  LLC - US
RIVERVIEW HOSPITAL - US,-95.7120989,34.3109944
Zoran Microelectronics LTD - IL
GUANGZHOU HOTWON COMPUTER TECHNOLOGY CO. LTD. - CN,112.6673455,23.1246075
PRIVREDNO DRUSTVO ZA PROIZVODNJU PROMET I USLUGE KBC ON LINE DOO - RS,20.2825122,44.8151597
Atlantic Metro Communications II  Inc. - US,-76.8391826,39.8739922
Shubh Enterprises - IN,68.9169389,20.9182882
Y LINX (PVT.) LIMITED - PK
Louis Poinsignon - GB
Chase Research  Inc. - US,-95.7120989,34.3109944
Khmer Highspeed Asianet Co.  Ltd. - KH,104.8169444,11.5209854
Micron CJSC - RU
Helix Networks S.L. - ES
Taiwan Network Information Center - TW,117.859464,23.4689147
Quebec.Net - CA,-71.3122449,46.8203274
Dalinco - UY
MENTOR GRAPHICS DEVELOPMENT SERVICES (ISRAEL) LTD - IL,34.8065432,32.1618179
University System of New Hampshire - US,-71.4970911,43.2128169
UBM LLC - US,-116.2826215,35.4358181
Bordernet Internet Pty Ltd - AU,98.694294,-26.4233939
NESTE OIL Oyj - FI,20.5138637,62.8564433
Nathan Lasseter - GB
Uplink SRL - GB
Miles Prosser - GB
Severnye volokonno-opticheskie sistemy Ltd. - RU
Joscor LLC - US
Information Tower Company for General Trading and Information Technology / Ltd. - IQ
Sepehr Ava Data Processing Company (LTD) - IR
Eris Free Networking - US
J AND R ELECTRONICS  INC. - US,-115.9213554,39.7510683
Teotonio Ricardo Miranda Leiras - PT
F. Mahler trading as Leanor Communications - NL
Irida Telekom Ltd. - RU
CANSHU XINXI JISHU(FS)CO.  LTD - CN,108.0837504,25.3574962
Arbonne International  Inc. - US,-110.9004018,36.2875676
Perry Capital - US,-73.9745854,40.7635843
NIPPON TELEGRAPH AND TELEPHONE WEST CORPORATION - JP,135.5016403,34.678614
Istanbul Turizm Ve Otelcilik A.S. - TR,28.9431437,40.9672358
ARIASNET - GF
1SWISS1 SA - CH,6.142416,46.1976682
Relentless Hosting Pty Ltd - AU
Bravura Solutions Limited - AU,140.4110592,-35.7598249
Strayer University - US,-95.8409084,33.6476125
Paradox Digital Pty Ltd - AU,98.696396,-26.4249178
CAR CONTROL SRL - RO,21.9205123,46.1050505
DIGY NETWORKS S.A DE C.V. - MX,-97.4226471,20.9508676
EASInet Operations Center - DE,11.2790729,48.0873796
SERVICIO DE TELECOMUNICACIONES VEMOS MAS LTDA. - CL
ICANECT - US
ICT2MKB Midden B.V. - NL
transGourmet Schweiz AG - CH,7.1094456,47.026974
Nederlands-Duitse Internet Exchange B.V. - NL
NovaCom Group EOOD - BG,-95.7120989,34.3109944
Megha Communications - IN,64.4474774,20.1492249
Elena Jong Tjien Fa - NL
Larkom - US,-113.786639,36.1841886
1iT Pty Ltd - AU
Wolfson Microelectronics Limited - GB
Cyberstore Systems Inc. - CA,-95.7120989,34.3109944
MDConnect Internet Services  USA - US,-71.2074717,42.384544
KING-TRANS LLC - UA
Predictive Systems Inc. - US,-95.7120989,34.3109944
Japan Agency for Local Authority Information Systems - JP,125.250583,31.912949
Tsuru Gakuen - JP,132.3395671,34.3721933
BARBIERI PASQUALE & C. trading as GROUPMEDIA SAS - IT
OOO GlavRegionElektrosvyaz - RU
Siarhei Zharau - BY
Brenden Carvalho - NL
Kooljett Limited - GB,-5.2596263,46.2920321
HNA Panama S.A. - PA,-79.5203738,8.9906103
Texas Department of Transportation - US,-104.7231813,29.3621685
Compass Minerals America Inc. - US,-102.0098662,37.9182889
U. S. Air Force - US,-95.7120989,34.3109944
Television Audio Support Activity - US,-95.7120989,34.3109944
FOP Mikola V. Severenchuk - UA
SONICATEL S.R.L. - IT,11.1558918,43.159161
Machay Technologies LLC - US,-85.5808449,38.241844
FIRST COMMERCE CREDIT UNION - US,-84.3874864,35.2563878
SIQI WANG - DE
AZsignShop LLC - US,-114.1766469,34.1416487
LTD Svyazinvest - RU
Automation News Network - US
Carlos Cardenas Cebrian - ES
NEPAL RASTRA BANK - NP
IIGC Inc. - US
Dino Systems LLC - AM
Original WEMPI  Inc. - CA
Net Data Centers  Inc. - US
KLICKZONE BROADBAND AND COMMUNICATIONS PRIVATE LIMITED - IN,71.5130737,19.1178835
EarthStation Inter.net - US
MTN Net Design - AU,-95.7120989,34.3109944
Qoya Communications  LLC - US,-151.0452233,26.7402686
Swarmbuilder  Inc. - US,-95.7120989,34.3109944
Nycro UG (haftungsbeschraenkt) - DE,9.9106746,53.5646335
Guy Kleschev - RU,49.8233835,44.3308102
The Board of Pensions of the Presbyterian Church (USA) - US,-75.1755061,39.9533989
Purdue University - US,-86.9233833,40.4237054
LLC RusTel - RU,43.7390164,46.0995469
Chen Denghong - GB,-13.4335053,54.2182753
ASML Netherlands B.V. - NL,4.1981376,51.7455498
Kwedit  Inc. - US,-95.7120989,34.3109944
FOP Osypenko Vitalij Volodymyrovych - UA,36.7830468,46.9164007
Yangyu Chen - FR,2.7722136,48.6947659
VISTAAR - US
AOL LLC - GB,-104.8635063,38.9983094
Shanghai Qiniu Information Technologies Co.  Ltd. - CN,120.9162706,31.2231337
Foxtel Srl - IT,12.0834893,42.451353
CLICKSOFTWARE AUSTRALIA PTY LTD - AU,144.9541907,-37.8125215
Joint-stock company Internet Exchange MSK-IX - LV
Entonetworks - KR
8Lian Technology Co. Limited - CN
Ohio Bell Telephone Co. - US,-84.9097742,40.532393
Oxydata Inc. - US,-95.7120989,34.3109944
Social Strata  Inc. - US,-79.8122857,32.777607
Carestream Dental LLC - US,-84.456128,33.8838149
BGProtect LTD - IL
Woodward Academy - US,-84.4441686,33.6628164
Ringier AG - CH,7.0337383,46.9514261
SPIE Infoservices SASU - FR
KPBIZnet LLC - US,-94.5061267,36.9240762
Lifeextension.com  Inc. - US,-80.1985837,26.185551
WCP/32POINTS INTERMEDIATE HOLDING COMPANY  INC. - US
INVESTools Inc - US,-95.7120989,34.3109944
Trade Link Logistics General Trading & Contracting Company W.L.L.  L.L.C. - IQ
Janis Streib - DE
Twitter International Company - IE,-6.2504805,53.3418609
Eliott Trouillet - FR
EuroHeat Sp. z o.o. - PL,14.910387,52.2250018
PE Adamanov VV - UA
Department of Homeland Security - US,-95.7120989,34.3109944
Nexonic Justyna Banas - PL
Allen-Bradley Company  Inc. - US,-85.6568004,42.6635137
SIL-MIRO COM SRL - RO
LLC SibSvayzStroy - RU
Ingenix  Inc. - US,-93.4402318,44.861134
SymQuest Group  Inc. - US,-73.0288765,43.7921109
ACS Solutions GmbH - DE,7.4760295,49.9518085
OPNET Technologies - US,-95.7120989,34.3109944
Imerys Pigments - US,-95.7120989,34.3109944
Shijiazhuang Xuding Technology Co.  Ltd - CN,114.5298308,38.0157082
Network O.S.  Inc. - US,-164.0796913,2.5266783
Joakim Berg - SE,10.7303048,58.0356647
GEICO - US,-95.7120989,34.3109944
TeKnowledgy LLC - US,-95.7120989,34.3109944
MCE Ltd. - UA,14.4716602,35.8870096
PJSC - GR
Alptekin Sunnetci - TR,28.9689584,39.4957542
PT. PELABUHAN KUALA LANGSA ENERGI - ID,98.0180936,4.5235856
ICS - US,-95.7120989,34.3109944
Virpus LLC - US,-74.0362772,40.7263965
Kaltrade 470 (Pty) Ltd - ZA
ZenGuard GmbH - DE,7.5180922,51.6939824
Cegelec ESCA Corporation - US
CLOUDHELIX LIMITED - GB,-0.1415477,50.833758
Sekisui House Australia Pty Ltd - AU,147.5723255,-30.5522683
World Tel-Fax Electronics C.A. - VE,-73.6340856,7.6748064
ServerDo Serviços de Informática Ltda - BR,-53.1189841,-20.2148288
OOO Suntel - RU
Parsons Corporation - US,-117.1618536,32.7175641
MSC Cruises SA - CH,6.1627417,46.1899424
Mvision Video Networks Ltd - GB
IP Carrier - US,-77.4245098,38.9602504
MiK Ltd - RU
Board of Trustees of Community-Technical College - US,-122.8898949,47.037421
Enter LLC - RU
OFFICERING LLC - US,-95.7120989,34.3109944
Piotr Mankiewicz - PL
Scorch Communications Limited - NZ,172.5970773,-43.530516
Inkom LTD. - UA,32.3768763,48.8355835
ANDRESYSTEM NET S.A.C. (ASYSNET) - PE,-76.9796325,-11.6896766
Heartland Financial USA  Inc. - US,-90.6694766,42.5061505
Pioneer Broadband - US,-95.7120989,34.3109944
Iranian Net Communication and Electronic Services Co PJS - IR
EasySolutions GmbH - AT,13.6779704,48.2516807
PT. Centra Global Investama - ID,106.7814233,-6.222105
Internet Presence & Publishing - US,-95.7120989,34.3109944
cloudIT - US,-111.1187606,35.6999271
Beijing streamer data Technology Co.  Ltd. - CN,116.4140939,39.9687761
MGE NETWORK EIRELI - BR,-46.7703401,-23.6873433
Clazern  L.L.C. - US,-95.7120989,34.3109944
YJT SOLUTIONS  LLC - US,-87.6260128,41.8663198
JORGE ALFREDO ARGUETA FLORES (OMNIVISION-OMNICOM) - SV
Mitues Global Teknolojiler Ltd. Sti. - TR,28.5279648,39.503696
PT Bank Central Asia  Tbk - ID,112.790851,-3.1792966
APYOS SNC - BE
ASSOCIATED DEXIA TECHNOLOGY SERVICES  S.A. - BE
Adrian Schmutzler - DE
MULTICAST TELECOM LTDA - BR
FOP HORBAN VITALII Anatoliyovich - UA
VIEWSONIC TRADING CO.  LIMITED - HK,114.1542388,22.3159927
ZBYD Technology CO  LTD - CN,107.2463744,31.8257218
DATAFOX  s.r.o. - SK
Fara AS - NO,6.1135414,61.5947159
Communications World Network - US,-95.7120989,34.3109944
ICT Concept BV - FR,-2.5474666,47.8177742
AOL LLC - US
SC Traznet Telecom SRL - RO,-58.2901212,38.7378389
Mary Baldwin College - US,-79.0720201,38.154104
The Internet Mainstreet  Inc. - US,-95.7120989,34.3109944
Arindam Ghoshal - DE,-95.7120989,34.3109944
Scivantage  Inc - US
MICROPATENT - US
HOLMES CORPORATION - US
ICA LOGISTICA LTDA EPP - BR
Lagoven S.A.  Telecommunication Engineering - VE,-66.8913583,10.4883502
Zhengzhou NiPaiYi network of science and Technology Co.  Ltd. - CN,113.3829834,34.7422909
Pardus Capital Management L.P. - US
CHINANET Sichuan province Ningbo MAN network - CN,100.556068,29.8705139
CONNECTION NETWORKS L.P. - GB,-6.4432399,53.0605181
Ali Niknam - IR
COMPANY HATANET LTD - UA,31.4534845,50.0659047
Guo Qiang - NL,4.5683776,51.8365322
Atilim Universitesi - TR,32.721679,39.8157311
TouchTec Technology Limited - GB,-0.0937595,51.5108455
Asquare International - IN,73.0952319,19.6436863
Priseda LLC - US,-95.7120989,34.3109944
AzovInternetServise Ltd. - RU
PPM America  Inc. - US,-87.6373671,41.8866052
County of Albemarle - US,-78.8038436,37.9999576
Fundação Educacional de Patos de Minas - BR,-46.5135548,-18.5713037
WebNetworks International  Inc. - US,-95.7120989,34.3109944
Papua New Guinea Academic and Research Network - PG
Scott Nicholas - NL
Penta SA - CH,6.4172214,46.8452329
DHG Management Company LLC - US,-95.7120989,34.3109944
Alter System Consultores  S.L. - ES
Liquidity Services Inc. - US,-77.1000567,38.978598
Consumption Cooperative for the Employees of Bushehr Port & Shipping - IR,50.7599747,28.9108478
North by Northeast Networks  Inc. - US,-95.7120989,34.3109944
Denisova Nataliya Mihailovna - RU,84.6739201,51.3975041
Additional Liability Company Condy - BY,27.585703,53.9161081
SC OPTIC MAU HOLDING SRL - RO
Tawasol Network for Internet Services and Information Technology LLC - IQ,44.3647566,33.3066905
Liquid Telecommunications Kenya Limited - KE,37.142326,-2.6951033
Studsvik Scandpower Inc - US,-95.7120989,34.3109944
Yunnan Telecom - CN,98.4141845,23.9107717
DEPARTAMENTO ADMINISTRATIVO DEL DEPORTE  LA RECREACION  LA ACTIVIDAD FISICA Y EL APROVECHAMIENTO DEL TIEMPO LIBRE-COLDEPORTES - CO,-74.0975405,4.6231891
DreamHack Inc - US
BannerView.com - US,-115.2267518,36.1389416
Securebit AG - CH,8.5743225,47.2024547
Onyx Pharmaceuticals  Inc. - US,-122.398059,37.654358
Postolnik Alexey Sergeevich - UA
Paragon Cable - US,-121.0347102,40.5294138
NET EXPRESS S.A. - AR
Ingenico Inc - US,-95.7120989,34.3109944
Login  Inc. - US,-95.7120989,34.3109944
CISLAB Ltd - RU
Vietnam Internet network information center (VNNIC) - VN,105.5508454,21.0129565
HostUS Solutions LLC - CN,101.8360238,2.2319598
Attachmate Corp. - US,-95.7120989,34.3109944
MXIT Lifestyle International Ltd - MU
Hypothekarbank Lenzburg AG - CH,8.1763538,47.3881544
B&B HOTELS S.A.S - FR,-1.4000889,45.9881885
Utilities Commission City of New Smyrna Beach - US,-80.924438,29.0250438
Aries Systems Corporation - US,-71.1275187,42.7021591
Seneca Insurance Co. Inc - US,-95.7120989,34.3109944
Blue Jeans Network - AU,-122.4550052,37.5559969
CountrWide Insurance Company - US,-95.7120989,34.3109944
root SA - LU,6.087878,49.7870479
Ilteris Yagiztegin Eroglu - TR
COORDINATOR LTD - UA
SKYWAY - GT,-95.7120989,34.3109944
Serena Software  Inc. - US,-164.0796913,2.5266783
M.D.C. Holdings  Inc. - US,-104.9129226,39.6355958
Kawmi Online - BD,90.3573973,23.822863
National Broadband Experiment Network  sponsored by NSC  TAIWAN - TW
Apple Bank for Savings - US,-73.6691651,40.9713236
EVODA TELECOM SRL - RO,22.8004654,45.2515364
Cytec Industries Inc. - US,-84.3746886,37.7911484
RLKT Networks Ltd. - DE,5.318343,50.7378855
Umbrellar Limited - NZ,174.727326,-36.7501411
Asist Ogretim Kurumlari Anonim Sirketi - TR
Mara Sophie Grosch - DE
VeriSign Global Registry Services - US,-122.3939725,37.7875913
PleskLogin Net - US,-79.414991,43.7648261
Rama ISP LTD. - IQ
CDI Corporation - US,-95.7120989,34.3109944
Sprint  Business Services Group - US,-100.5498641,34.9101445
Dynatrace - US,-81.6423621,42.2914861
DIGITAL TERRA ROXA INTERNET EIRELI - BR,-54.1007521,-24.1661522
Strasmore  Inc. - US,-117.8105144,33.7176744
Bits And Byte It Consulting Pvt. Ltd. - IN,77.5949493,12.9711193
Suburban Cable TU CO  Inc. - US,-113.7987058,35.5065922
Over the Wire Pty Ltd - AU,116.1901292,-26.4028885
Inland Revenue Department - NZ,157.0028552,-39.509563
Lorenzo Battilocchi - IE,-10.1986269,53.39423
KKS OOO - RU,50.2654314,49.1750746
JSC (OAO) Bank Voronez - RU,39.147459,51.6741817
OANTA SRL - RO,26.3705113,46.9307
VILAVNET SOLUCOES EM INFORMATICA LTDA-ME - BR
Kontilint Data AB - SE
Terra online Ltd. - BY
Nexusnet  LLC - US,-112.1585953,33.5185479
CTS Computers and Telecommunications Systems SAS - FR,-0.5027523,46.1128133
Wuhan kuanlu Mdt InfoTech Ltd - CN,114.0201882,30.567816
Unet B.V. - NL,4.5326445,52.321747
Onenetplace  Inc. - US,-94.6178698,44.804327
Global Telecom Group LLC - US,-87.6370866,41.8810006
LLC KENAZ - UA,30.4430033,50.4510903
mother.com  Inc. - US,-95.7120989,34.3109944
Intaweb (Pty) Ltd. - ZA,19.1063942,-29.697383
Optimum Group - US,-95.7120989,34.3109944
Simi Net SRL - RO
AusRegistry Group - US
USWHSS.COM - US
Justin Wilson - DE
Easy Networks Solutions OU - EE,23.4929943,58.8555445
Computer Dimensions  Inc. - US,-110.9126037,32.236326
Internet Oklahoma - US,-97.7713787,35.3723644
GVC Corporate Services Limited - GI,-5.3600246,36.1396267
Lonsdale Telephone Company  INC - US,-93.4304294,44.4799154
New Jersey Net  Inc. - US,-74.9978767,40.3867798
Stefan Pattberg trading as DENIC Services GmbH & Co. KG - DE,8.6240011,49.8681786
Zurich American Insurance Company - US,-95.7120989,34.3109944
Marcus Evers trading as Technische Dienstleistung - DE
ACONET - AT
Infinite City(Beijing)Technology Co. Ltd - CN,116.117268,39.9385466
WiLine Networks Inc. - US,-116.7092889,37.7939021
4WNET ES TELECOMUNICAÇÕES EIRELE ME - BR,-60.7077807,2.819289
DST Health Solutions - US,-95.1285221,36.1712464
Tranksity Ltd - RU
Sefroyek Pardaz Engineering Co. LTD - IR,51.2495506,35.7049274
Vodien Internet Solutions Pte Ltd - SG,103.8847649,1.3357544
Thirumala Tripleplay Network - IN,77.2097113,28.54792
Ludivine Bellavoine - FR
INTERNATIONAL COMMUNICATION INSTRUMENT CO.  LIMITED - HK
Serverius Holding B.V. - NL,5.6724406,52.4821804
I Heard Corp - CA,-116.4183449,45.692667
LexisNexis Risk Data Management Inc. - US,-95.7120989,34.3109944
