77|2|0|0|2|JHUAPL-AS|Johns Hopkins University Applied Physics Laboratory|ARIN|US|41.08144|-81.51901
80|1|0|0|1|GE-CRD|General Electric Company|ARIN|US|41.08144|-81.51901
81|5|0|2|3|NCREN|MCNC|ARIN|US|41.08144|-81.51901
83|2|0|0|2|DNIC-AS-00083|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
87|1|0|0|1|INDIANA-AS|Indiana University|ARIN|US|41.08144|-81.51901
88|3|0|0|3|PRINCETON-AS|Princeton University|ARIN|US|41.08144|-81.51901
90|3|0|0|3|SUN-AS|Oracle Corporation|ARIN|US|41.08144|-81.51901
93|7|0|5|2|NTTA-93|NTT America, Inc.|ARIN|US|41.08144|-81.51901
97|7|1|4|2|NTTA-97|NTT America, Inc.|ARIN|US|41.08144|-81.51901
99|1|0|0|1|INTEL-IWARP|Intel Corporation|ARIN|US|41.08144|-81.51901
103|5|2|2|1|NWU-AS|Northwestern University|ARIN|US|41.08144|-81.51901
109|3|0|0|3|CISCOSYSTEMS|Cisco Systems, Inc.|ARIN|US|41.08144|-81.51901
111|2|0|0|2|BOSTONU-AS|Boston University|ARIN|US|41.08144|-81.51901
114|10|1|8|1|NTTA-114|NTT America, Inc.|ARIN|US|41.08144|-81.51901
125|1|0|0|1|HI-NET-AS|Honeywell International, Inc.|ARIN|US|41.08144|-81.51901
127|2|0|0|2|JPL-AS127|Jet Propulsion Laboratory|ARIN|US|41.08144|-81.51901
131|3|0|0|3|UCSB-NET-AS|University of California, Santa Barbara|ARIN|US|41.08144|-81.51901
132|3|1|0|2|WPAFB-CSD-NET-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
137|7|2|5|0|ASGARR|Consortium GARR|RIPE|EU|0.0|0.0
140|2|0|0|2|DNIC-AS-00140|DoD Network Information Center|ARIN|US|41.08144|-81.51901
144|2|0|0|2|ATT-INTERNET|Lucent Technologies/Bell Laboratories|ARIN|US|41.08144|-81.51901
145|30|8|21|1|VBNS|MCI Communications Corporation|ARIN|US|41.08144|-81.51901
146|1|0|0|1|HQEIS-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
157|2|0|0|2|INTELLIAUTON|Silicon Graphics International Corp.|ARIN|US|41.08144|-81.51901
159|1|0|0|1|OSUNET-AS|The Ohio State University|ARIN|US|41.08144|-81.51901
160|2|0|0|2|U-CHICAGO-AS|University of Chicago|ARIN|US|41.08144|-81.51901
163|1|0|0|1|IBM-RESEARCH-AS|International Business Machines Corporation|ARIN|US|41.08144|-81.51901
174|51|23|28|0|COGENT-174|Cogent Communications|ARIN|US|41.08144|-81.51901
175|2|0|0|2|PL-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
194|4|1|2|1|NCAR-AS|University Corporation for Atmospheric Research|ARIN|US|41.08144|-81.51901
195|3|0|1|2|SDSC-AS|San Diego Supercomputer Center|ARIN|US|41.08144|-81.51901
196|1|0|0|1|BOEING196|The Boeing Company|ARIN|US|41.08144|-81.51901
199|1|0|0|1|LVLT-199-203|Level 3 Parent, LLC|ARIN|US|41.08144|-81.51901
201|2|0|0|2|LVLT-199-203|Level 3 Parent, LLC|ARIN|US|41.08144|-81.51901
204|1|0|0|1|PSCNET-AS|Pittsburgh Supercomputing Center|ARIN|US|41.08144|-81.51901
209|3|0|1|2|CENTURYLINK-US-LEGACY-QWEST|CenturyLink Communications, LLC|ARIN|US|41.08144|-81.51901
210|1|0|0|1|WEST-NET-WEST|Utah Education Network|ARIN|US|41.08144|-81.51901
217|3|1|0|2|UMN-SYSTEM|University of Minnesota|ARIN|US|41.08144|-81.51901
224|2|0|1|1|UNINETT|UNINETT AS|RIPE|NO|60.39|5.32609
225|3|0|0|3|VIRGINIA-AS|University of Virginia|ARIN|US|41.08144|-81.51901
226|11|2|7|2|LOS-NETTOS-AS|Los Nettos|ARIN|US|41.08144|-81.51901
234|1|0|0|1|BLACKROSE-1|Blackrose Society|ARIN|US|41.08144|-81.51901
237|7|2|3|2|MERIT-AS-14|Merit Network Inc.|ARIN|US|41.08144|-81.51901
239|1|0|0|1|UTORONTO-AS|University of Toronto|ARIN|CA|43.351|-79.7833
266|5|1|3|1|DHC-USA-INC|DHC USA INCORPORATED|ARIN|US|41.08144|-81.51901
268|1|0|0|1|USUHSNET-AS|Uniformed Services University of the Health Sciences|ARIN|US|41.08144|-81.51901
270|1|0|0|1|AS270|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
271|1|0|0|1|BCNET-AS|BCnet|ARIN|CA|43.351|-79.7833
278|7|0|3|4||Universidad Nacional Autonoma de Mexico|LACNIC|MX|26.4763|-100.367
284|2|0|1|1|UUNET-IPV6|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
286|72|47|23|2|KPN|KPN B.V.|RIPE|NL|52.25917|4.75972
288|3|0|1|2|ESA|European Space Agency (ESA)|RIPE|EU|0.0|0.0
291|1|0|0|1|ESNET-EAST|ESnet|ARIN|US|41.08144|-81.51901
292|1|0|0|1|ESNET-WEST|ESnet|ARIN|US|41.08144|-81.51901
293|108|73|35|0|ESNET|ESnet|ARIN|US|41.08144|-81.51901
297|29|14|15|0|AS297|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
298|1|1|0|0|RADC-LONEX-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
299|1|0|0|1|UCINET-AS|University of California, Irvine|ARIN|US|41.08144|-81.51901
302|2|0|0|2|BCM-INFO-NET-AS|Baylor College of Medicine|ARIN|US|41.08144|-81.51901
376|2|0|0|2|RISQ-AS|Reseau d'informations scientifiques du Quebec (RISQ)|ARIN|CA|43.351|-79.7833
377|2|0|0|2|SNLA-NET-AS|Sandia National Laboratories|ARIN|US|41.08144|-81.51901
378|1|0|0|1|MACHBA-AS|IUCC - Israel InterUniversity Computation Center|RIPE|IL|32.0592|34.7631
400|2|0|0|2|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
419|1|1|0|0|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
423|1|0|0|1|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
450|4|3|0|1|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
454|1|0|0|1|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
456|1|0|0|1|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
466|1|0|0|1|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
488|1|0|0|1|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
489|1|0|0|1|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
509|1|0|0|1|DNIC-AS-00509|DoD Network Information Center|ARIN|US|41.08144|-81.51901
513|5|1|2|2|CERN|CERN - European Organization for Nuclear Research|RIPE|CH|47.47333|8.30592
517|6|2|1|3||KPN B.V.|RIPE|NL|52.25917|4.75972
523|1|0|0|1|DNIC-AS-00523|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
544|1|0|0|1|SONERA-FUNET-TRANSIT|Sonera Corporation|RIPE|EU|0.0|0.0
549|7|1|5|1|GTANET-AS|GTAnet Networking|ARIN|CA|43.351|-79.7833
552|1|0|0|1|DNIC-AS-00552|DoD Network Information Center|ARIN|US|41.08144|-81.51901
555|1|0|0|1|VTSII|Velocity Technology Solutions, Inc|ARIN|US|41.08144|-81.51901
557|2|0|0|2|UMAINE-SYS-AS|University of Maine System|ARIN|US|41.08144|-81.51901
559|2|0|0|2|SWITCH|SWITCH|RIPE|EU|0.0|0.0
565|1|0|0|1|VTT-AS|VTT Technical Research Centre of Finland Ltd|RIPE|FI|60.3372|24.6382
568|15|8|6|1|DNIC-AS-00568|DoD Network Information Center|ARIN|US|41.08144|-81.51901
577|19|1|16|2|BACOM|Bell Canada|ARIN|CA|43.351|-79.7833
600|5|0|4|1|OARNET-AS|OARnet|ARIN|US|41.08144|-81.51901
611|1|0|0|1|NECN-1-611|NB-PEI Educational Computer Network|ARIN|CA|43.351|-79.7833
613|2|0|0|2|BP-AS-613|BP America, Inc.|ARIN|US|41.08144|-81.51901
625|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
636|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
655|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
668|20|8|11|1|DNIC-AS-00668|DoD Network Information Center|ARIN|US|41.08144|-81.51901
679|2|0|0|2|TUNET-AS|Technische Universitat Wien|RIPE|AT|48.1233|14.8715
681|3|0|0|3|ERX-KAWAIHIKO-1|The University of Waikato|APNIC|NZ|-36.8549|174.783
683|3|1|0|2|ARGONNE-AS|Argonne National Lab|ARIN|US|41.08144|-81.51901
684|1|0|0|1|MTSAL-ASN|Bell MTS|ARIN|CA|43.351|-79.7833
685|17|1|13|3|NTTA-685|NTT America, Inc.|ARIN|US|41.08144|-81.51901
686|1|0|0|1|OSD-GW-AS|7th Communications Group/GNE|ARIN|US|41.08144|-81.51901
687|1|0|0|1|DNIC-AS-00687|DoD Network Information Center|ARIN|US|41.08144|-81.51901
693|3|1|0|2|NOTRE-DAME-AS|University of Notre Dame|ARIN|US|41.08144|-81.51901
700|1|0|0|1|ROKNET-AS|The Boeing Company|ARIN|US|41.08144|-81.51901
701|646|34|612|0|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
702|77|15|61|1|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
703|11|1|9|1|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
705|1|0|0|1|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
714|2|0|0|2|APPLE-ENGINEERING|Apple Inc.|ARIN|US|41.08144|-81.51901
715|3|0|1|2|WOODYNET-2|WoodyNet|ARIN|US|41.08144|-81.51901
719|2|1|0|1|ELISA-AS|Elisa Oyj|RIPE|EU|0.0|0.0
721|1|0|0|1|DNIC-ASBLK-00721-00726|DoD Network Information Center|ARIN|US|41.08144|-81.51901
724|3|0|2|1|DNIC-ASBLK-00721-00726|DoD Network Information Center|ARIN|US|41.08144|-81.51901
744|1|0|0|1|AFCONC-BLOCK2-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
745|4|0|2|2|AFCONC-BLOCK2-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
760|2|1|0|1|UniVie|Vienna University Computer Center|RIPE|AT|48.1233|14.8715
762|2|0|0|2|WELLFLEET-AS|Wellfleet Communications, Inc.|ARIN|US|41.08144|-81.51901
763|1|0|0|1|SQNT-TEAMNET-AS|IBM|ARIN|US|41.08144|-81.51901
764|1|0|0|1|FI-PMO-AS|Prime Minister's Office|RIPE|EU|0.0|0.0
766|2|1|0|1|RedIRIS|Entidad Publica Empresarial Red.es|RIPE|ES|41.32784|2.09472
772|1|0|0|1|DNIC-AS-00772|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
786|11|5|4|2|JANET|Jisc Services Limited|RIPE|GB|0.0|0.0
789|2|0|0|2|IN2P3|Renater|RIPE|EU|0.0|0.0
790|2|1|0|1|EUNETFI|Elisa Oyj|RIPE|EU|0.0|0.0
800|1|0|0|1|ONEWEB|OneWeb|ARIN|US|41.08144|-81.51901
802|1|0|0|1|YORKU-AS|York University|ARIN|CA|43.351|-79.7833
803|1|0|0|1|SASKTEL|Saskatchewan Telecommunications|ARIN|CA|43.351|-79.7833
808|1|0|0|1|GONET-ASN-1|GONET|ARIN|CA|43.351|-79.7833
812|2|0|0|2|ROGERS-COMMUNICATIONS|Rogers Communications Canada Inc.|ARIN|CA|43.351|-79.7833
813|1|0|0|1|UUNET-CANADA|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
814|4|0|3|1|UUNET-CANADA|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
815|4|1|2|1|UUNET-CANADA|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
816|16|2|13|1|MOONV6|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
817|3|1|1|1|UUNET-CANADA|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
826|1|0|0|1|CRTC-GC-AS|CRTC|ARIN|CA|43.351|-79.7833
831|1|0|0|1|SYGMA-EXT-OR|Bell Sygma Systems Management Inc.|ARIN|CA|43.351|-79.7833
838|2|0|1|1|CANET2-ASN|Canadian Research Network|ARIN|CA|43.351|-79.7833
839|1|0|0|1|CANET2-ASN|Canadian Research Network|ARIN|CA|43.351|-79.7833
841|1|0|0|1|CANET2-ASN|Canadian Research Network|ARIN|CA|43.351|-79.7833
852|7|1|4|2|ASN852|TELUS Communications Inc.|ARIN|CA|43.351|-79.7833
854|2|0|1|1|GONET-ASN-16|GONET|ARIN|CA|43.351|-79.7833
855|2|0|1|1|CANET-ASN-4|Bell Canada|ARIN|CA|43.351|-79.7833
1103|10|4|4|2|SURFNET-NL|SURFnet bv|RIPE|NL|52.25917|4.75972
1104|1|0|0|1|Nikhef|Stichting Nederlandse Wetenschappelijk Onderzoek Instituten|RIPE|EU|0.0|0.0
1113|1|0|0|1|TUGNET|Technische Universitaet Graz|RIPE|AT|48.1233|14.8715
1114|1|0|0|1||Universitaet Graz|RIPE|AT|48.1233|14.8715
1117|1|0|0|1|BOKU|Universitaet fur Bodenkultur, Wien|RIPE|EU|0.0|0.0
1119|1|0|0|1||ACOnet Testing AS|RIPE|EU|0.0|0.0
1124|1|1|0|0|UVA-NL|Universiteit van Amsterdam|RIPE|EU|0.0|0.0
1126|2|1|0|1|VANCIS|Vancis Advanced ICT Services|RIPE|EU|0.0|0.0
1129|2|0|1|1|SURFNET-AS|SURFnet bv|RIPE|NL|52.25917|4.75972
1133|2|0|1|1|UTWENTE-AS|SURFnet bv|RIPE|NL|52.25917|4.75972
1136|9|0|7|2|KPN|KPN B.V.|RIPE|NL|52.25917|4.75972
1137|3|0|2|1||UNIP|RIPE|EU|0.0|0.0
1138|2|0|1|1||SURFnet bv|RIPE|NL|52.25917|4.75972
1140|3|0|0|3|SIDN|Stichting Internet Domeinregistratie Nederland|RIPE|NL|52.25917|4.75972
1198|3|3|0|0||SURFnet bv|RIPE|NL|52.25917|4.75972
1201|2|1|0|1|ASN-ODU-AS-AS|Old Dominion University|ARIN|US|41.08144|-81.51901
1205|2|1|0|1|JKU-LINZ-AS|University Linz|RIPE|AT|48.1233|14.8715
1206|1|0|0|1|PSCNET-HS-AS|Pittsburgh Supercomputing Center|ARIN|US|41.08144|-81.51901
1213|4|1|1|2|HEANET|HEAnet Limited|RIPE|IE|53.3443|-6.2615
1220|1|0|0|1|INFOASN-AS|INFONET Services Corporation|ARIN|US|41.08144|-81.51901
1221|39|0|36|3|ASN-TELSTRA|Telstra Corporation|APNIC|AU|-34.92866|138.59863
1224|3|0|0|3|NCSA-AS|National Center for Supercomputing Applications|ARIN|US|41.08144|-81.51901
1225|16|3|11|2|NTTA-1225|NTT America, Inc.|ARIN|US|41.08144|-81.51901
1226|1|0|0|1|CTA-42-AS1226|California Technology Agency|ARIN|US|41.08144|-81.51901
1227|1|0|0|1|SDSC-TEST1-AS|San Diego Supercomputer Center|ARIN|US|41.08144|-81.51901
1236|2|0|0|2|GDC4S-GROUP-2|General Dynamics C4 Systems, Inc.|ARIN|US|41.08144|-81.51901
1237|3|0|1|2|KREONET-AS-KR|KISTI|APNIC|KR|36.3261|127.43
1238|1|0|0|1|ICM-MALAYSIA|US Sprint|ARIN|US|41.08144|-81.51901
1239|384|32|352|0|SPRINTLINK|Sprint|ARIN|US|41.08144|-81.51901
1241|9|0|7|2|FORTHNET-GR|Forthnet|RIPE|EU|0.0|0.0
1248|1|0|0|1|HERE|HERE Global BV|RIPE|NL|52.25917|4.75972
1251|1|0|0|1||FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO SÃO PAULO|LACNIC|BR|-10.9258|-37.0594
1254|1|0|0|1|AS1254|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
1257|8|3|3|2|SWIPNET|TELE2|RIPE|EU|0.0|0.0
1262|1|0|0|1|AS1262|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
1263|2|0|1|1|AS1263|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
1267|7|0|4|3|ASN-WINDTRE|WIND TRE S.P.A.|RIPE|EU|0.0|0.0
1270|6|0|2|4|UUNET-DE|UUNET Germany|RIPE|EU|0.0|0.0
1273|17|5|11|1|CW|Vodafone Group PLC|RIPE|EU|0.0|0.0
1275|9|1|6|2|DFN-BWIN-IP|Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.|RIPE|DE|51.006|6.55081
1276|1|0|0|1|DSI-WR-18|Advanced Technology Services|ARIN|US|41.08144|-81.51901
1280|15|8|7|0|ISC-AS-1280|Internet Systems Consortium, Inc.|ARIN|US|41.08144|-81.51901
1290|8|2|4|2|TelstraEuropeLtd-Backbone|Telstra Europe Ltd|RIPE|EU|0.0|0.0
1292|2|1|0|1||Instituto Tecnológico y de Estudios Superiores de Monterrey|LACNIC|MX|26.4763|-100.367
1299|18|8|7|3|TELIANET|Telia Company AB|RIPE|EU|0.0|0.0
1312|3|0|0|3|VA-TECH-AS|Virginia Polytechnic Institute and State Univ.|ARIN|US|41.08144|-81.51901
1321|6|0|5|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1322|2|0|1|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1323|9|9|0|0|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1324|8|0|7|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1325|11|1|10|0|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1326|8|0|7|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1327|11|1|10|0|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1328|3|1|1|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1329|1|0|0|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1330|4|0|3|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1331|4|1|2|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1332|6|0|5|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1333|2|0|1|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1334|6|0|5|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1335|7|0|6|1|ANSBB-ASNNET-1|Advanced Networks & Services Inc.|ARIN|US|41.08144|-81.51901
1341|1|0|0|1|ROCKWELLCOLLINS-AS|Rockwell Collins, Inc.|ARIN|US|41.08144|-81.51901
1342|1|0|0|1||Fujitsu Invia Finland IP-network|RIPE|EU|0.0|0.0
1347|7|0|6|1|VOYANT-LAB|Inteliquent, inc.|ARIN|US|41.08144|-81.51901
1461|1|0|0|1|DNIC-AS-01461|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
1556|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1559|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1562|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1564|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1565|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1568|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1569|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1570|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1573|1|1|0|0|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1589|2|1|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1591|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1601|1|0|0|1|DNIC-ASBLK-01550-01601|DoD Network Information Center|ARIN|US|41.08144|-81.51901
1653|8|2|5|1|SUNET|SUNET Swedish University Network|RIPE|EU|0.0|0.0
1657|1|0|0|1|LOUISVILLE|University of Louisville|ARIN|US|41.08144|-81.51901
1659|1|0|0|1|ERX-TANET-ASN1|Education Bureau, Kaohsiung City Government, Taiwan|APNIC|TW|25.04776|121.53185
1660|2|0|0|2|ANS-CORP-NY|ANS Communications|ARIN|US|41.08144|-81.51901
1661|1|0|0|1|ANS-ATLANTA|ANS Communications|ARIN|US|41.08144|-81.51901
1662|2|0|1|1|VFN-BACKBONE|ANS Communications|ARIN|US|41.08144|-81.51901
1664|2|0|1|1|AOL-CORP|Oath Holdings Inc.|ARIN|US|41.08144|-81.51901
1667|3|1|1|1|ANS-DC2|ANS Communications|ARIN|US|41.08144|-81.51901
1668|1|0|0|1|AOL-ATDN|Oath Holdings Inc.|ARIN|US|41.08144|-81.51901
1670|2|0|1|1|ANS-UK|ANS Communications|ARIN|US|41.08144|-81.51901
1672|1|0|0|1|ANS-CHICAGO|ANS Communications|ARIN|US|41.08144|-81.51901
1673|69|37|31|1|ANS-BB|ANS Communications|ARIN|US|41.08144|-81.51901
1674|1|0|0|1|ANS-SANFRAN|ANS Communications|ARIN|US|41.08144|-81.51901
1675|4|0|3|1|ANS-NY2-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1677|3|0|2|1|ANS-NY3-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1678|1|0|0|1|DOW|The Dow Chemical Company|ARIN|US|41.08144|-81.51901
1679|1|0|0|1|FICO-AS|Fair Isaac Corporation|ARIN|US|41.08144|-81.51901
1680|2|0|0|2|NV-ASN|Cellcom Fixed Line Communication L.P.|RIPE|IL|32.0592|34.7631
1681|2|1|0|1|ANS-CORP-MI|ANS Communications|ARIN|US|41.08144|-81.51901
1682|1|0|0|1|AOL-1682-AS|Oath Holdings Inc.|ARIN|US|41.08144|-81.51901
1683|1|0|0|1|ANS-NY4-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1686|2|0|1|1|ANS-1686-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1687|1|0|0|1|ANS-1687-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1689|1|0|0|1|ANS-1689-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1691|3|0|1|2|TELUS|TELUS Communications Inc.|ARIN|CA|43.351|-79.7833
1693|1|0|0|1|ANS-1693-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1694|2|0|1|1|ANS-SANFRAN2-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1695|1|0|0|1|ANS-1695-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1697|1|0|0|1|NETENG-MONITORING|ANS Communications|ARIN|US|41.08144|-81.51901
1698|1|0|0|1|PRODIGY|AT&T Corp.|ARIN|US|41.08144|-81.51901
1699|2|0|1|1|ANS-1699-AS|ANS Communications|ARIN|US|41.08144|-81.51901
1706|1|0|0|1|UNIV-ARIZ|University of Arizona|ARIN|US|41.08144|-81.51901
1717|2|0|0|2|FR-RENATER-PROJETS|Renater|RIPE|EU|0.0|0.0
1732|1|0|0|1|MIKROK-AS|Mikrokonsultit Oy|RIPE|EU|0.0|0.0
