5691,2,0,1,1,MITRE-AS-5,The MITRE Corporation,US,41.08144,-81.51901
5692,1,0,0,1,,Universidad Nacional de La Plata,AR,-34.61315,-58.37723
5693,5,2,2,1,LATISYS-IRVINE,"Latisys-Irvine, LLC",US,41.08144,-81.51901
5696,55,10,42,3,EXPRES,Express Scripts Incorporated,US,41.08144,-81.51901
5697,1,0,0,1,SG-INTER,Interliant,US,41.08144,-81.51901
5698,2,0,0,2,NETPUB-AS,"Network Publishing, Inc.",US,41.08144,-81.51901
5700,2,0,0,2,XL-NET,"MISHA, Inc.",US,41.08144,-81.51901
5702,2,0,0,2,GALAXY,"Galaxy Networks (division of Kolacom, Inc.)",US,41.08144,-81.51901
5703,1,0,0,1,TIGERFUND,Tiger Management Coporation,US,41.08144,-81.51901
5704,1,0,0,1,CARIBE-NET,"Caribbean Internet Service, Corp.",US,41.08144,-81.51901
5705,3,0,0,3,COLUMBIA-CREDIT-UNION,Columbia Community Credit Union,US,41.08144,-81.51901
5706,1,0,0,1,DEERFIELDROUTERS,"PC Quote, Inc.",US,41.08144,-81.51901
5710,4,1,0,3,NBTBA-ASN,NBT BANCORP INC.,US,41.08144,-81.51901
5712,2,0,0,2,RCN-AS4,RCN,US,41.08144,-81.51901
5713,9,0,8,1,SAIX-NET,Telkom SA Ltd.,ZA,-33.9289,18.4172
5714,3,0,0,3,HPES,Hewlett-Packard Company,US,41.08144,-81.51901
5715,1,0,0,1,ONVOY,"Inteliquent, inc.",US,41.08144,-81.51901
5719,1,0,0,1,SUNYSB,SUNY at Stony Brook,US,41.08144,-81.51901
5723,1,0,0,1,JHU,Johns Hopkins University,US,41.08144,-81.51901
5726,4,0,1,3,INTERWORLD,"InterWorld Communications, Inc.",US,41.08144,-81.51901
5727,13,1,9,3,WORLDNET-0,"AT&T Services, Inc.",US,41.08144,-81.51901
5730,1,0,0,1,WORLDNET3,"AT&T Services, Inc.",US,41.08144,-81.51901
5731,1,0,0,1,5731,"AT&T Services, Inc.",US,41.08144,-81.51901
5736,2,0,0,2,VEL-AS,"Velocity Networks, Inc.",US,41.08144,-81.51901
5737,5,0,3,2,CENTURYLINK-QC-MOE-BILLINGS-GREAT-FALLS,"CenturyLink Communications, LLC",US,41.08144,-81.51901
5738,4,0,0,4,SOVER-ASN,First Light Fiber,US,41.08144,-81.51901
5739,1,0,0,1,UCSC,"University of California, Santa Cruz",US,41.08144,-81.51901
5742,1,0,0,1,CCINET,"Consolidated Communications, Inc.",US,41.08144,-81.51901
5743,1,0,0,1,ASN-VFPA,Port Metro Vancouver,CA,43.351,-79.7833
5745,1,0,0,1,,Organizacion Panamericana de la Salud,AR,-34.61315,-58.37723
5746,2,0,1,1,CELESTAR-ASN,Celestar,US,41.08144,-81.51901
5749,2,0,0,2,RP,Peets Coffee & Tea,US,41.08144,-81.51901
5750,2,0,0,2,FLEXNET-HAWAII,FlexNet Inc.,US,41.08144,-81.51901
5754,2,0,1,1,PIXINET1,"Pacific Information Exchange, Inc.",US,41.08144,-81.51901
5755,1,0,0,1,QNETIX-AS,Qnetix Computer Consultants Inc.,CA,43.351,-79.7833
5756,4,0,0,4,POINTCAST,Pointcast Inc.,US,41.08144,-81.51901
5760,3,0,0,3,BIDDEFORD1,Biddeford Internet Corp,US,41.08144,-81.51901
5761,4,0,0,4,MICROSOFT-CORP-MSN-AS-SATURN,Microsoft Corporation,US,41.08144,-81.51901
5762,1,0,0,1,NETMAG,Magnet Interactive Studios,US,41.08144,-81.51901
5763,2,0,0,2,TRI-DEV-GRP,"Trilogy, Inc.",US,41.08144,-81.51901
5765,2,0,0,2,TELUS-AS-5765,TELUS Communications Inc.,CA,43.351,-79.7833
5767,2,0,0,2,INFINITY,Infinity AccessNET,US,41.08144,-81.51901
5768,2,0,0,2,ICANECT,ICANECT,US,41.08144,-81.51901
5769,1,0,0,1,VIDEOTRON,Videotron Telecom Ltee,CA,43.351,-79.7833
5771,4,0,0,4,ALSK-5771,"Alaska Communications Systems Group, Inc.",US,41.08144,-81.51901
5772,2,0,0,2,,Unisys Brasil Ltda.,BR,-10.9258,-37.0594
5773,2,0,0,2,LAMBEAU-TELECOM-COMPANY-LLC,Lambeau Telecom Company LLC,US,41.08144,-81.51901
5774,1,0,0,1,USPS-001,United States Postal Service.,US,41.08144,-81.51901
5778,3,0,1,2,CENTURYLINK-LEGACY-EMBARQ-RCMT,"CenturyLink Communications, LLC",US,41.08144,-81.51901
5779,3,0,0,3,YAHOO-DNB,Oath Holdings Inc.,US,41.08144,-81.51901
5784,1,0,0,1,GETNET,Getnet International,US,41.08144,-81.51901
5786,1,0,0,1,UPRENET,University of Puerto Rico,PR,18.1803,-66.1163
5788,1,0,0,1,HSSBC-PRIMARY,Vancouver Coastal Health,CA,43.351,-79.7833
5789,1,0,0,1,EZNET,E-Znet Incorporated,US,41.08144,-81.51901
5790,1,0,0,1,NETMARKET,CUC INTERNATIONAL,US,41.08144,-81.51901
5792,2,0,1,1,SIMPLE-NET,Simple Access,US,41.08144,-81.51901
5794,1,0,0,1,NWREGION-ESD,Northwest Regional ESD,US,41.08144,-81.51901
5798,2,0,0,2,SUPERLATIVE,"Superlative, Inc.",US,41.08144,-81.51901
5836,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5839,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5846,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5855,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5856,2,0,0,2,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5872,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5881,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5922,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5927,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
5952,1,0,0,1,DNIC-ASBLK-05800-06055,DoD Network Information Center,US,41.08144,-81.51901
6057,2,0,1,1,,Administracion Nacional de Telecomunicaciones,UY,-34.8653,-56.1819
6059,1,0,0,1,UMS2-ASN,University of Maryland,US,41.08144,-81.51901
6061,3,0,0,3,OREILLYMEDIA-AS2,"O'Reilly Media, Inc.",US,41.08144,-81.51901
6062,4,0,1,3,NETPLEX,NETPLEX,US,41.08144,-81.51901
6063,1,0,0,1,,"Internet Corporativo, S.A. de C.V.",MX,26.4763,-100.367
6064,3,0,0,3
6065,4,0,1,3,,"Terra Networks Mexico, S.A. de C.V.",MX,26.4763,-100.367
6066,6,3,0,3,VERIZON-BUSINESS-MAE-AS6066,"MCI Communications Services, Inc. d/b/a Verizon Business",US,41.08144,-81.51901
6067,2,1,0,1,ONYX,Onyx Group,EU,0.0,0.0
6068,1,0,0,1,LGRND-AS-KR,LG CNS,KR,36.3261,127.43
6070,2,0,0,2,FUTURIS,Futuris Networks Inc.,US,41.08144,-81.51901
6071,2,0,0,2,UNISYS-AS-E,Unisys Corporation,US,41.08144,-81.51901
6072,2,0,1,1,UNISYS-AS-C,Unisys Corporation,US,41.08144,-81.51901
6073,3,0,1,2,ETI,"KAPS, Inc",US,41.08144,-81.51901
6076,2,0,0,2,ERINET,CoreComm Internet Services Inc,US,41.08144,-81.51901
6077,3,1,0,2,BCBSNE,Blue Cross Blue Shield of Nebraska,US,41.08144,-81.51901
6078,4,1,1,2,JERSEY,InterActive Network Services,US,41.08144,-81.51901
6079,6,2,2,2,RCN-AS,RCN,US,41.08144,-81.51901
6080,1,0,0,1,LINKNET-LA,Linknet Internet Services,US,41.08144,-81.51901
6081,4,0,1,3,ICONNECTMONTANA,iConnectMontana,US,41.08144,-81.51901
6082,11,2,7,2,IPIFONY-AS,"IPiFony Systems, Inc.",US,41.08144,-81.51901
6083,3,0,1,2,POSIX-AFRICA,Posix Systems (Pty) Ltd,ZA,-33.9289,18.4172
6086,2,0,0,2,INFOMAGIC,"MagicNET, Inc",US,41.08144,-81.51901
6088,1,0,0,1,BOX,The Black Box,US,41.08144,-81.51901
6089,2,0,0,2,OPTINET,Dimension Data (Pty) Ltd - Optinet,ZA,-33.9289,18.4172
6091,1,0,0,1,INMAR-INC,"Inmar, Inc.",US,41.08144,-81.51901
6095,4,0,1,3,NIBR-US-DMZ,"Novartis Institutes for BioMedical Research, Inc.",US,41.08144,-81.51901
6097,1,0,0,1,ASN-CKS-CU,CKS Group,US,41.08144,-81.51901
6104,2,0,0,2,STARGATE,"Stargate Industries, Inc.",US,41.08144,-81.51901
6106,1,0,0,1,UCR-EDU,"University of California, Riverside",US,41.08144,-81.51901
6107,1,0,0,1,GLOBENET,"Mnematics, Incorporated",US,41.08144,-81.51901
6108,1,0,0,1,POND,"Cascade Communications Group, Inc.",US,41.08144,-81.51901
6109,1,0,0,1,NDCHEALTH,NDCHealth Corporation,US,41.08144,-81.51901
6112,2,0,0,2,AUBURN,Auburn University,US,41.08144,-81.51901
6113,44,11,33,0,GRIDNET,"MCI Communications Services, Inc. d/b/a Verizon Business",US,41.08144,-81.51901
6114,1,0,0,1,CAPITAL-HOSPICE-VA,Capital Hospice,US,41.08144,-81.51901
6115,2,0,0,2,HTW,HarvardNet,US,41.08144,-81.51901
6116,2,0,0,2,WB-DUPLEX,Warner Bros. Interactive Entertainment,US,41.08144,-81.51901
6122,3,0,2,1,ICN-AS,Iowa Communications Network,US,41.08144,-81.51901
6123,5,2,0,3,WEBPROS-ASN-1,Web Professionals,US,41.08144,-81.51901
6125,1,0,0,1,,Associação Rede Nacional de Ensino e Pesquisa,BR,-10.9258,-37.0594
6127,1,0,0,1,IDSC,IDSC,EG,31.21564,29.95527
6128,2,0,0,2,CABLE-NET-1,Cablevision Systems Corp.,US,41.08144,-81.51901
6129,2,0,0,2,XAXIS-AS1,"xaxis, inc.",US,41.08144,-81.51901
6130,2,0,0,2,AIS-WEST,"American Internet Services, LLC.",US,41.08144,-81.51901
6136,2,0,0,2,NWRAINET,"NW RAIN.net, Inc",US,41.08144,-81.51901
6138,2,0,1,1,CIOE,"CIOE, Inc.",US,41.08144,-81.51901
6139,1,0,0,1,SAUDI,Washington Coordinating Center,US,41.08144,-81.51901
6140,4,0,1,3,TWO-P,Two P,US,41.08144,-81.51901
6142,1,0,0,1,SUN-JAVA,Oracle Corporation,US,41.08144,-81.51901
6143,2,0,0,2,AMERICANREGENT,"American Regent, Inc",US,41.08144,-81.51901
6144,1,0,0,1,SOUND-ADVICE-LTD,Sound Advice Limited,US,41.08144,-81.51901
6147,3,0,0,3,,Telefonica del Peru S.A.A.,PE,-12.04318,-77.02824
6159,1,0,0,1,TWAVE,"Greer Educational Resources, Inc.",US,41.08144,-81.51901
6161,1,0,0,1,COMCAST-6161,"Comcast Cable Communications, LLC",US,41.08144,-81.51901
6163,1,0,0,1,SKYBB-AS-AP,Sky Cable Corporation,PH,10.6782,122.953
6164,2,0,0,2,NET66UU,"Egix, Inc.",US,41.08144,-81.51901
6165,2,0,0,2,UPTILT-ASN,Lyris Technology Inc.,US,41.08144,-81.51901
6166,1,0,0,1,RADIOMAIL,Radiomail Corp,US,41.08144,-81.51901
6167,1,0,0,1,CELLCO-PART,Cellco Partnership DBA Verizon Wireless,US,41.08144,-81.51901
6171,1,0,0,1,WORLDGATE,WorldGate,CA,43.351,-79.7833
6172,15,8,5,2,MUSD-INTERNET,Mesa Public Schools,US,41.08144,-81.51901
6174,1,0,0,1,SPRINTLINK8,Sprint,US,41.08144,-81.51901
6178,2,0,0,2,INLINK,INLINK,US,41.08144,-81.51901
6179,1,0,0,1,WESTWOOD,Westwood Studios,US,41.08144,-81.51901
6180,3,1,0,2,NIS-CT,Network Information Services,ZA,-33.9289,18.4172
6181,2,0,0,2,FUSE-NET,Cincinnati Bell Telephone Company LLC,US,41.08144,-81.51901
6185,1,0,0,1,APPLE-AUSTIN,Apple Inc.,US,41.08144,-81.51901
6187,6,1,4,1,SPRINT-ZA,Sprint Communications South Africa (Pty),ZA,-33.9289,18.4172
6188,4,0,1,3,VPSDATACENTER,"VPS Datacenter, LLC",US,41.08144,-81.51901
6192,1,0,0,1,UCDAVIS-CORE,University of California at Davis,US,41.08144,-81.51901
6194,3,0,0,3,MSFT,Microsoft Corporation,US,41.08144,-81.51901
6195,3,0,0,3,GSCO,"The Goldman Sachs Group, Inc.",US,41.08144,-81.51901
6196,13,6,4,3,INTERNET-SYSTEMS,"Internet Systems, Inc.",US,41.08144,-81.51901
6197,2,0,0,2,BATI-ATL,"BellSouth Network Solutions, Inc",US,41.08144,-81.51901
6198,2,0,0,2,BATI-MIA,"BellSouth Network Solutions, Inc",US,41.08144,-81.51901
6199,2,0,0,2,COOPERUNION,Cooper Union,US,41.08144,-81.51901
6200,3,1,0,2,UIC-AS,University of Illinois at Chicago,US,41.08144,-81.51901
6201,4,0,0,4,ATEXT,Architext,US,41.08144,-81.51901
6202,1,0,0,1,NEXTRON,IMV/Internet,US,41.08144,-81.51901
6203,6,0,0,6,ISDN-NET,"The Nexus Group, Inc.",US,41.08144,-81.51901
6205,5,4,0,1,PARK-2,Internet Multicasting Service,US,41.08144,-81.51901
6210,1,0,0,1,NFL1,National Football League,US,41.08144,-81.51901
6213,1,0,0,1,GETONTHENET,"OnThe.Net, Inc.",US,41.08144,-81.51901
6214,1,0,0,1,ANET-04,Interactive Network Systems Inc.,US,41.08144,-81.51901
6217,1,0,0,1,ANS-AXISNET,Axis.Net Inc.,US,41.08144,-81.51901
6218,6,3,2,1,MIBX,"MIBX, Inc.",US,41.08144,-81.51901
6220,1,0,0,1,AS6220,inContact Inc.,US,41.08144,-81.51901
6223,1,0,0,1,CENTURYLINK-MTIPS1,"CenturyLink Communications, LLC",US,41.08144,-81.51901
6224,1,0,0,1,CENTURYLINK-MTIPS2,"CenturyLink Communications, LLC",US,41.08144,-81.51901
6225,2,0,0,2,CENTURYLINK-LEGACY-QWEST-PROJECT-LION1,"CenturyLink Communications, LLC",US,41.08144,-81.51901
6226,3,0,1,2,CENTURYLINK-LEGACY-QWEST-PROJECT-LION2,"CenturyLink Communications, LLC",US,41.08144,-81.51901
6227,2,0,0,2,CENTURYLINK-LEGACY-QWEST-PROJECT-LION3,"CenturyLink Communications, LLC",US,41.08144,-81.51901
6228,1,0,0,1,BSDI-ASN,"BSDI (Berkeley Software Design, Inc)",US,41.08144,-81.51901
6233,1,0,0,1,XTOM,xTom,US,41.08144,-81.51901
6234,2,0,0,2,ETAK-NET2,"Etak, Inc.",US,41.08144,-81.51901
6235,19,5,12,2,SMG-NJ,SUMMIT MEDICAL GROUP,US,41.08144,-81.51901
6239,1,0,0,1,RF-NETWORKS,RF Networks,US,41.08144,-81.51901
6241,2,0,0,2,DISTRIBUTEL-AS6241,DISTRIBUTEL COMMUNICATIONS LTD.,CA,43.351,-79.7833
6242,1,0,0,1,TELEMAIL,Sprint Communications Corp.,US,41.08144,-81.51901
6243,2,0,0,2,RISE-IA-3,"JAB Wireless, INC.",US,41.08144,-81.51901
6245,5,0,0,5,NETWORK-SOLUTIONS,InterNIC Registration Services,US,41.08144,-81.51901
6248,4,1,0,3,WEBMEDIABRANDS,WebMediaBrands Inc.,US,41.08144,-81.51901
6249,1,0,0,1,RCN-AS3,RCN,US,41.08144,-81.51901
6250,2,0,0,2,NEONOVA-NET,"NeoNova Network Services, LLC",US,41.08144,-81.51901
6251,2,1,1,0,PSNET,UCLA Physical Sciences Division,US,41.08144,-81.51901
6254,1,0,0,1,EGGINC,"EG&G, Inc.",US,41.08144,-81.51901
6255,2,0,0,2,CHANNEL1,Channel 1 Communications,US,41.08144,-81.51901
6258,1,0,0,1,INOC-ASN,Telecon Communications Corp.,US,41.08144,-81.51901
6259,6,3,1,2,COGENT-6259,Cogent Communications,US,41.08144,-81.51901
6260,1,0,0,1,CROSSLINK-NUNET-AS,NuNet Inc.,US,41.08144,-81.51901
6261,7,4,2,1,VISINET,Windstream Communications LLC,US,41.08144,-81.51901
6263,1,0,0,1,NDIN,State of North Dakota,US,41.08144,-81.51901
6266,1,0,0,1,ICONN-AS,Iconn LLC,US,41.08144,-81.51901
6269,1,0,0,1,ATT-INTERNET2,"AT&T Services, Inc.",US,41.08144,-81.51901
6283,2,0,0,2,LYCEUM,Lyceum Internet,US,41.08144,-81.51901
6285,1,0,0,1,EN-AS,CoreComm Internet Services Inc,US,41.08144,-81.51901
6287,2,0,0,2,SPACESTAR,Spacestar Communications,US,41.08144,-81.51901
6289,1,0,0,1,AHM-CORP,"American Honda Motor Co., Inc.",US,41.08144,-81.51901
6292,2,0,0,2,LTT-EAST,Lightstream Transmission and Telecom Inc,US,41.08144,-81.51901
6294,2,0,0,2,CTEKUSA,Compu-Tek International,US,41.08144,-81.51901
6295,3,0,0,3,GREENHOUSE-WA,"Green House Data, Inc.",US,41.08144,-81.51901
6296,1,0,0,1,MIND,InfoStructure,US,41.08144,-81.51901
6297,2,0,0,2,NETBLK-ORGANIC-2,"Organic, Inc",US,41.08144,-81.51901
6299,4,1,1,2,TELALINK,Cogent Communications,US,41.08144,-81.51901
6301,1,0,0,1,HP-CLOUD-SERVICES,Hewlett-Packard Company,US,41.08144,-81.51901
6302,4,0,1,3,AGP-AS1,"AG PROCESSING INC., A COOPERATIVE",US,41.08144,-81.51901
6303,2,0,0,2,BARCLAYS-CAPITAL,Barclays Capital,US,41.08144,-81.51901
6305,1,0,0,1,AENT-AS,Alliance Entertainment,US,41.08144,-81.51901
6306,2,0,0,2,,"TELEFONICA VENEZOLANA, C.A.",VE,10.5,-66.9167
6307,1,0,0,1,AMERICAN-EXPRESS,American Express Company,US,41.08144,-81.51901
6308,3,1,1,1,ALASCOM-MIS,AT&T ALASCOM,US,41.08144,-81.51901
6309,1,0,0,1,DICEH-6309,"DHI Group, Inc.",US,41.08144,-81.51901
6310,1,0,0,1,MAXPERTS-AS,"Maxperts, Inc.",US,41.08144,-81.51901
6313,1,0,0,1,PROMETHEUS,Prometheus Information Corp.,US,41.08144,-81.51901
6314,2,0,0,2,CDC-AS,"Chattanooga Data Connection, Inc.",US,41.08144,-81.51901
6315,2,0,0,2,XMISSION,"XMission, L.C.",US,41.08144,-81.51901
6317,2,0,0,2,MILLENNIANET,"MillenniaNet, LLC",US,41.08144,-81.51901
6319,2,0,0,2,MARRIOT-ASN,Marriot Corporation,US,41.08144,-81.51901
6320,5,1,1,3,FUSEDNETWORKS-AS,EASYNET CHANNEL PARTNERS LIMITED,EU,0.0,0.0
6322,4,1,0,3,PEAKBROADBAND-COS,Peak Broadband,US,41.08144,-81.51901
6325,2,0,0,2,ILLINOIS-CENTURY,Illinois Century Network,US,41.08144,-81.51901
6326,1,0,0,1,LEBANET1,"LebaNet, Inc.",US,41.08144,-81.51901
6327,10,0,7,3,SHAW,Shaw Communications Inc.,CA,43.351,-79.7833
6331,2,0,0,2,AIT-NET,"Atlantic Internet Technologies, Inc.",US,41.08144,-81.51901
6332,14,2,11,1,,"Telefonos del Noroeste, S.A. de C.V.",MX,26.4763,-100.367
6334,2,0,0,2,ASN-TSG,Sabre GLBL Inc.,US,41.08144,-81.51901
6335,3,0,1,2,NTRNET,NTR.NET Corporation,US,41.08144,-81.51901
6342,1,0,0,1,,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,26.4763,-100.367
6345,4,2,0,2,ZIPNET-AS,ZipCall Internet Services,US,41.08144,-81.51901
6347,32,0,29,3,CENTURYLINK-LEGACY-DIAMOND,"CenturyLink Communications, LLC",US,41.08144,-81.51901
6348,1,0,0,1,BETTYPLATFORMS,Prodigy Services,US,41.08144,-81.51901
6349,2,0,0,2,LAMBEAU-TELECOM-1,Lambeau Telecom Company LLC,US,41.08144,-81.51901
6350,2,0,1,1,VRIS-6350,"MCI Communications Services, Inc. d/b/a Verizon Business",US,41.08144,-81.51901
6351,2,0,0,2,OPTINET,Dimension Data (Pty) Ltd - Optinet,ZA,-33.9289,18.4172
6352,5,0,0,5,ETRADE-AS,E*TRADE Financial Corporation,US,41.08144,-81.51901
6354,3,0,0,3,LYCOS,"Lycos, Inc.",US,41.08144,-81.51901
6355,2,0,0,2,FRANK-RUSSELL-COMPANY,Russell Investments,US,41.08144,-81.51901
6357,2,0,0,2,DBTECH,DB Technology,US,41.08144,-81.51901
6358,1,0,0,1,MERC-AS,Mercury Mail,US,41.08144,-81.51901
6359,2,0,0,2,DATASOL,"DataSol, Inc.",US,41.08144,-81.51901
6362,2,0,1,1,MIDLANDCOLLEGE-ASN,Midland College,US,41.08144,-81.51901
6364,2,0,0,2,ATLANTIC-NET-1,"Atlantic.net, Inc.",US,41.08144,-81.51901
6365,3,0,1,2,AS6365NET,"Internet 1st, Inc.",US,41.08144,-81.51901
6367,1,0,0,1,CENTURYLINK-LEGACY-EMBARQ-KLLN,"CenturyLink Communications, LLC",US,41.08144,-81.51901
6368,1,0,0,1,NETNITCO-ASN,Northwestern Indiana Telephone Co.,US,41.08144,-81.51901
6369,1,0,0,1,NETRUNNER,Netrunner Inc,US,41.08144,-81.51901
6371,6,1,3,2,AMERICATEL,Americatel Corporation,US,41.08144,-81.51901
6372,2,0,0,2,DCANET,DCANet,US,41.08144,-81.51901
6373,2,0,0,2,OPUS1,Opus One,US,41.08144,-81.51901
6375,1,0,0,1,XROADS,Crossroads Communications,US,41.08144,-81.51901
6376,2,0,0,2,BRODER207,Broderbund Software,US,41.08144,-81.51901
6377,1,0,0,1,4JNET,Eugene School District 4J,US,41.08144,-81.51901
6379,2,0,0,2,ALINK,"A-Link Network Services, Inc.",US,41.08144,-81.51901
6380,2,0,0,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6381,2,0,0,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6382,3,0,1,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6383,3,0,1,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6384,2,0,0,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6385,3,0,1,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6386,3,0,1,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6387,2,0,0,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6388,3,0,1,2,BELLSOUTH-NET-BLK,AT&T Corp.,US,41.08144,-81.51901
6390,1,0,0,1,KANSASCITY,The Kansas City Star,US,41.08144,-81.51901
6391,5,0,2,3,URBAN-15-AS,Urban Networks Inc.,CA,43.351,-79.7833
6392,2,0,0,2,MWCI-NET,"MidWest Communications, Inc.",US,41.08144,-81.51901
6394,3,0,0,3,DATA-BROADCASTING,Interactive Data Corporation,US,41.08144,-81.51901
6395,2,0,0,2,LVLT-6395,"Level 3 Parent, LLC",US,41.08144,-81.51901
6396,1,0,0,1,COASTALNET-ASN,Global Information Exchange Corp,US,41.08144,-81.51901
6400,3,0,0,3,,"Compañía Dominicana de Teléfonos, C. por A. - CODETEL",DO,18.5,-69.95
6401,2,0,1,1,ALLST-6401,Allstream Corp.,CA,43.351,-79.7833
6402,4,1,2,1,NFRAME,Expedient,US,41.08144,-81.51901
6404,1,0,0,1,FACTSET,"FactSet Research Systems, Inc.",US,41.08144,-81.51901
6405,2,0,0,2,AIN,American Information Network,US,41.08144,-81.51901
6406,1,0,0,1,CEBAF,Continuous Electron Beam Accelerator Facility,US,41.08144,-81.51901
6407,2,0,0,2,PRIMUS-AS6407,Primus Telecommunications Canada Inc.,CA,43.351,-79.7833
6409,1,0,0,1,RESEARCHMAG,"Research Holdings, LTD.",US,41.08144,-81.51901
6410,2,0,0,2,ASICOM,ASI COMMUNICATIONS,US,41.08144,-81.51901
6411,1,0,0,1,INSWEB,Strategic Concepts Corporation,US,41.08144,-81.51901
6412,2,0,0,2,KW,"KEMS Block-A, Floor 7, Souq Al-Kabeer Kuwait City, State of Kuwait P O Box 3623, Safat 13037 KW",EU,0.0,0.0
6413,1,0,0,1,SOCOMM,"Southern Online Systems, Inc.",US,41.08144,-81.51901
6419,2,0,0,2,IDD,"IDD Enterprises, LP",US,41.08144,-81.51901
6423,2,0,0,2,EASYSTREET-ONLINE,"EasyStreet Online Services, Inc.",US,41.08144,-81.51901
6425,1,0,0,1,TEN,"T E Network, Inc.",US,41.08144,-81.51901
6427,4,1,0,3,HURRICANE-ELEC,Hurricane Electric LLC,US,41.08144,-81.51901
6428,1,0,0,1,CDM,CDM,US,41.08144,-81.51901
6429,1,0,0,1,,Telmex Chile Internet S.A.,CL,-33.45694,-70.64827
6430,1,0,0,1,DIGITALINK,Digital Ink,US,41.08144,-81.51901
6431,2,0,0,2,ATT-RESEARCH,ATT LABS,US,41.08144,-81.51901
6432,2,0,0,2,GOOGLE-FIBER,Google Fiber Inc.,US,41.08144,-81.51901
6433,2,0,0,2,JLC,John Leslie Consulting,US,41.08144,-81.51901
6434,3,1,0,2,PIERPONTSECURITIES,Amherst Pierpont Securities,US,41.08144,-81.51901
6435,2,0,0,2,TRI-NET-SOLUTIONS,Tri-Net Solutions LLC.,US,41.08144,-81.51901
6437,2,0,0,2,NETREX,"Netrex, Inc.",US,41.08144,-81.51901
6441,2,0,1,1,BIGBOOK,BigBook,US,41.08144,-81.51901
6448,2,0,0,2,QAD,"QAD, Inc.",US,41.08144,-81.51901
6449,1,0,0,1,SPRINT-ISP,Sprint Multimedia Internet Division,US,41.08144,-81.51901
6450,2,0,1,1,PIXNET-AS,Providers Internet Exchange,US,41.08144,-81.51901
6451,2,0,0,2,SFEFCU-AS,South Florida Educational Federal Credit Union,US,41.08144,-81.51901
6453,56,0,53,3,AS6453,TATA COMMUNICATIONS (AMERICA) INC,US,41.08144,-81.51901
6455,2,0,0,2,TOMCO,"Tomco Systems, Inc.",US,41.08144,-81.51901
6456,3,0,0,3,ALTOPIA,Altopia Corporation,US,41.08144,-81.51901
6458,3,0,1,2,,Telgua,GT,14.6211,-90.5269
6459,2,0,0,2,TRANSBEAM,"I-2000, Inc.",US,41.08144,-81.51901
6460,2,0,0,2,INTERNEXT,InterNext,US,41.08144,-81.51901
6461,21,7,12,2,ZAYO-6461,Zayo Bandwidth,US,41.08144,-81.51901
6462,2,0,0,2,NATGEOGRAPH-AS,National Geographic Society,US,41.08144,-81.51901
6463,6,0,3,3,ALLST-6463,Allstream Corp.,CA,43.351,-79.7833
6465,1,0,0,1,OPENFIBER,OpenFiber,US,41.08144,-81.51901
6467,19,3,14,2,ESPIRECOMM,Xspedius Communications Co.,US,41.08144,-81.51901
6468,3,0,0,3,EASYLINK-AS6468,Easylink Services Corporation,US,41.08144,-81.51901
6469,4,0,0,4,ARTEMIS,Artemis Research,US,41.08144,-81.51901
6470,2,0,0,2,WEB2000-ASN,"Web2000, Inc.",US,41.08144,-81.51901
6471,1,0,0,1,,ENTEL CHILE S.A.,CL,-33.45694,-70.64827
6472,1,0,0,1,NETASSET,Net Asset,US,41.08144,-81.51901
6474,3,0,0,3,FLASHNET-AS,"SBC IP Communications, Inc.",US,41.08144,-81.51901
6476,1,0,0,1,MIWORLD,Micro-Integration Corporation,US,41.08144,-81.51901
6477,1,0,0,1,DIRECTMEDIA-AS,"Direct Media, Inc.",US,41.08144,-81.51901
6478,8,5,1,2,ATT-INTERNET3,"AT&T Services, Inc.",US,41.08144,-81.51901
6480,2,0,0,2,LITLE,"LitleNet, LLC",US,41.08144,-81.51901
6481,1,0,0,1,SWRI,Southwest Research Institute,US,41.08144,-81.51901
